record_id,age_high,age_low,category,created,created_by,directionality,format,frontend_display_specific,gender,id,id_general,label,last_modified,last_modified_by,menopausal_status,metric_name,name_backend,operator,range_high_backend,range_high_frontend,range_low_backend,range_low_frontend,range_name,range_name_backend,range_score,units
recmiIxOE0Iut5l6i,150,0,recaW2jvtHhtuCC7d,2025-06-07T15:22:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,50-64,All,optimal_resting_heart_rate,resting_heart_rate,"Movement, Core Care",2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recLuAlDIETnvUUtO,resting_heart_rate,<>,64.99,64,50,50,Optimal,optimal,10,recYXpdHEr2ssGfnV
recRoC2Jx9sDFtcKt,150,0,recaW2jvtHhtuCC7d,2025-06-07T15:22:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,65-80,All,high_resting_heart_rate,resting_heart_rate,"Movement, Core Care",2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recLuAlDIETnvUUtO,resting_heart_rate,<>,79.99,80,65,65,High,high,linear:7-0,recYXpdHEr2ssGfnV
recWM0vwWypyUpOdq,150,0,recaW2jvtHhtuCC7d,2025-06-07T15:22:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,>80,All,critically_high_resting_heart_rate,resting_heart_rate,"Movement, Core Care",2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recLuAlDIETnvUUtO,resting_heart_rate,>,200,,80,80,Critically High,critically_high,0,recYXpdHEr2ssGfnV
recVMNP1akOoHEyVC,150,0,recveHLhI4xBllA5K,2025-06-07T15:22:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",lower_better,Integer,<120,All,optimal_blood_pressure_systolic,systolic_bp,"Core Care, Stress",2025-09-24T18:36:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recELBnyZAf0mIQH6,blood_pressure_systolic,<,119.99,120,0,,Optimal,optimal,10,recoOmR51iqiHHr90
rec2lGGgqY1XoJMY6,150,0,recveHLhI4xBllA5K,2025-06-07T15:22:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",lower_better,Integer, 120 - 129 ,All,elevated_blood_pressure_systolic,systolic_bp,"Core Care, Stress",2025-09-24T18:25:28.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recELBnyZAf0mIQH6,blood_pressure_systolic,<>,129.99, 129 ,120, 120 ,Elevated,elevated,linear:7-3.5,recoOmR51iqiHHr90
recSIAf20zZQx7XYB,150,0,recveHLhI4xBllA5K,2025-06-07T15:22:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",lower_better,Integer, 130 -140,All,hypertension_(stage_1)_blood_pressure_systolic,systolic_bp,"Core Care, Stress",2025-09-24T18:37:05.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recELBnyZAf0mIQH6,blood_pressure_systolic,<>,139.99,140,130, 130 ,Hypertension (Stage 1),hypertension_(stage_1),linear:3.5-0,recoOmR51iqiHHr90
recENngaQYSHyvd01,150,0,recveHLhI4xBllA5K,2025-06-07T15:22:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",lower_better,Integer,>140,All,hypertension_(stage_2)_blood_pressure_systolic,systolic_bp,"Core Care, Stress",2025-09-24T18:37:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recELBnyZAf0mIQH6,blood_pressure_systolic,>,300,,140,140,Hypertension (Stage 2),hypertension_(stage_2),0,recoOmR51iqiHHr90
recsIjXbpxmNq9UDK,150,0,recveHLhI4xBllA5K,2025-06-07T15:22:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",lower_better,Integer,<80,All,optimal_blood_pressure_diastolic,diastolic_bp,"Core Care, Stress",2025-09-24T18:37:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recSy02sgRnjfOkHE,blood_pressure_diastolic,<,79.99,80,0,,Optimal,optimal,10,recoOmR51iqiHHr90
recSl94qgWXLB6wIg,150,0,recveHLhI4xBllA5K,2025-06-07T15:22:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",lower_better,Integer, 80 - 89 ,All,hypertension_(stage_1)_blood_pressure_diastolic,diastolic_bp,"Core Care, Stress",2025-09-24T18:37:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recSy02sgRnjfOkHE,blood_pressure_diastolic,<>,89.99, 89 ,80, 80 ,Hypertension (Stage 1),hypertension_(stage_1),linear:7-0,recoOmR51iqiHHr90
rec2KmTGrh17sT723,150,0,recveHLhI4xBllA5K,2025-06-07T15:22:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",lower_better,Integer,>90,All,hypertension_(stage_2)_blood_pressure_diastolic,diastolic_bp,"Core Care, Stress",2025-09-24T18:37:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recSy02sgRnjfOkHE,blood_pressure_diastolic,>,300,,90,90,Hypertension (Stage 2),hypertension_(stage_2),0,recoOmR51iqiHHr90
recdepdWfL2T5acTw,150,0,rec0fBfoq1I1OVqtr,2025-06-10T01:11:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",lower_better,Integer,<9,All,optimal_visceral_fat,visceral_fat,"Nutrition, Movement, Stress, Sleep",2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recoiAahhmbWcaNoa,visceral_fat,<,9.99,9,0,,Optimal,optimal,10,recbr6G7O5LsA88v5
recghewNJCErHXN31,150,0,rec0fBfoq1I1OVqtr,2025-06-10T01:11:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",lower_better,Integer,10-15,All,elevated_visceral_fat,visceral_fat,"Nutrition, Movement, Stress, Sleep",2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recoiAahhmbWcaNoa,visceral_fat,<>,14.99,15,10,10,Elevated,elevated,linear:7-0,recbr6G7O5LsA88v5
recC0J7646IrsVMg6,150,0,rec0fBfoq1I1OVqtr,2025-06-10T01:11:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",lower_better,Integer,>15,All,high_visceral_fat,visceral_fat,"Nutrition, Movement, Stress, Sleep",2025-09-24T18:25:28.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recoiAahhmbWcaNoa,visceral_fat,>,200,,15,15,High,high,0,recbr6G7O5LsA88v5
recufAnrOWOQum5tz,29.99,20,recUXbxRWHq0iYQsr,2025-06-10T01:11:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>48.0,Male,optimal_grip_strength_male_20s,gripstrength_male_20s,"Nutrition, Movement",2025-09-24T18:37:54.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,48,48.0,Optimal,optimal,10,recTze2xtGoOl8vZS
rec9AshTAk3fiuliW,29.99,20,recUXbxRWHq0iYQsr,2025-06-10T01:11:50.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,42.0-47.9,Male,moderate_grip_strength_male_20s,gripstrength_male_20s,"Nutrition, Movement",2025-09-24T18:38:11.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,47.99,47.9,42,42.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
recDtNv2EPIsnYo0K,29.99,20,recUXbxRWHq0iYQsr,2025-06-10T01:12:05.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<42.0,Male,low_grip_strength_male_20s,gripstrength_male_20s,"Nutrition, Movement",2025-09-24T18:38:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,41.99,42.0,0,,Low,low,0,recTze2xtGoOl8vZS
recxFgHHjGMOlaQ8Y,39.99,30,recUXbxRWHq0iYQsr,2025-06-10T01:12:14.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>46.0,Male,optimal_grip_strength_male_30s,gripstrength_male_30s,"Nutrition, Movement",2025-09-24T18:40:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,46,46.0,Optimal,optimal,10,recTze2xtGoOl8vZS
recNwMuqPjkAJ7R0m,39.99,30,recUXbxRWHq0iYQsr,2025-06-10T01:12:28.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,40.0-46.0,Male,moderate_grip_strength_male_30s,gripstrength_male_30s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,45.99,46.0,40,40.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
rec3cAR9Q4YMQVJNW,39.99,30,recUXbxRWHq0iYQsr,2025-06-10T01:29:05.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<40.0,Male,low_grip_strength_male_30s,gripstrength_male_30s,"Nutrition, Movement",2025-09-24T18:40:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,39.99,40.0,0,5.0,Low,low,0,recTze2xtGoOl8vZS
recFrYgykjl7H04ga,49.99,40,recUXbxRWHq0iYQsr,2025-06-10T01:29:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>44.0,Male,optimal_grip_strength_male_40s,gripstrength_male_40s,"Nutrition, Movement",2025-09-24T18:40:50.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,44,44.0,Optimal,optimal,10,recTze2xtGoOl8vZS
reciVzg6bpKw8iLoh,49.99,40,recUXbxRWHq0iYQsr,2025-06-10T01:29:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,38.0-44.0,Male,moderate_grip_strength_male_40s,gripstrength_male_40s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,43.99,44.0,38,38.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
reczWPu6NdeFciib0,49.99,40,recUXbxRWHq0iYQsr,2025-06-10T01:29:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<38.0,Male,low_grip_strength_male_40s,gripstrength_male_40s,"Nutrition, Movement",2025-09-24T18:40:50.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,37.99,38.0,0,5.0,Low,low,0,recTze2xtGoOl8vZS
recoX2PS69KDt7MkM,59.99,50,recUXbxRWHq0iYQsr,2025-06-10T01:29:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>42.0,Male,optimal_grip_strength_male_50s,gripstrength_male_50s,"Nutrition, Movement",2025-09-24T18:40:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,42,42.0,Optimal,optimal,10,recTze2xtGoOl8vZS
recozUFx30en5D8Ln,59.99,50,recUXbxRWHq0iYQsr,2025-06-10T01:29:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,36.0-42.0,Male,moderate_grip_strength_male_50s,gripstrength_male_50s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,41.99,42.0,36,36.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
reccg4uBci6gSzrrX,59.99,50,recUXbxRWHq0iYQsr,2025-06-10T01:29:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<36.0,Male,low_grip_strength_male_50s,gripstrength_male_50s,"Nutrition, Movement",2025-09-24T18:40:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,35.99,36.0,0,5.0,Low,low,0,recTze2xtGoOl8vZS
recPR4HA8VSchaary,69.99,60,recUXbxRWHq0iYQsr,2025-06-10T01:29:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>40.0,Male,optimal_grip_strength_male_60s,gripstrength_male_60s,"Nutrition, Movement",2025-09-24T18:40:53.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,40,40.0,Optimal,optimal,10,recTze2xtGoOl8vZS
recIIkVOwQdxz3ITl,69.99,60,recUXbxRWHq0iYQsr,2025-06-10T01:29:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,34.0-40.0,Male,moderate_grip_strength_male_60s,gripstrength_male_60s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,39.99,40.0,34,34.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
rectCCKLih5wvWrsr,69.99,60,recUXbxRWHq0iYQsr,2025-06-10T01:29:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<34.0,Male,low_grip_strength_male_60s,gripstrength_male_60s,"Nutrition, Movement",2025-09-24T18:40:53.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,33.99,34.0,0,5.0,Low,low,0,recTze2xtGoOl8vZS
recWU6OD1VJeJiAWk,79.99,70,recUXbxRWHq0iYQsr,2025-06-10T01:29:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>38.0,Male,optimal_grip_strength_male_70s,gripstrength_male_70s,"Nutrition, Movement",2025-09-24T18:39:34.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,38,38.0,Optimal,optimal,10,recTze2xtGoOl8vZS
recHdiInB7EnZq2VI,79.99,70,recUXbxRWHq0iYQsr,2025-06-10T01:29:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,32.0-38.0,Male,moderate_grip_strength_male_70s,gripstrength_male_70s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,37.99,38.0,32,32.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
recciSCVj17UWrWXu,79.99,70,recUXbxRWHq0iYQsr,2025-06-10T01:29:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<32.0,Male,low_grip_strength_male_70s,gripstrength_male_70s,"Nutrition, Movement",2025-09-24T18:39:37.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,31.99,32.0,0,,Low,low,0,recTze2xtGoOl8vZS
recWGH35O2aV4NigB,89.99,80,recUXbxRWHq0iYQsr,2025-06-20T18:38:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>28.0,Male,optimal_grip_strength_male_80s,gripstrength_male_80s,"Nutrition, Movement",2025-09-24T18:39:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,28,28.0,Optimal,optimal,10,recTze2xtGoOl8vZS
recNBP0XHKRjw9Omq,89.99,80,recUXbxRWHq0iYQsr,2025-06-20T18:38:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,23.0-28.0,Male,moderate_grip_strength_male_80s,gripstrength_male_80s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,27.99,28.0,23,23.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
recu5L2R37krm095F,89.99,80,recUXbxRWHq0iYQsr,2025-06-20T18:38:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<23.0,Male,low_grip_strength_male_80s,gripstrength_male_80s,"Nutrition, Movement",2025-09-24T18:39:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,22.99,23.0,0,,Low,low,0,recTze2xtGoOl8vZS
recLDojxkbIyawxV3,99.99,90,recUXbxRWHq0iYQsr,2025-06-20T18:38:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>22.0,Male,optimal_grip_strength_male_90s,gripstrength_male_90s,"Nutrition, Movement",2025-09-24T18:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,22,22.0,Optimal,optimal,10,recTze2xtGoOl8vZS
reckq6D63H2p8ky2F,99.99,90,recUXbxRWHq0iYQsr,2025-06-20T18:38:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,18.0-22.0,Male,moderate_grip_strength_male_90s,gripstrength_male_90s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,21.99,22.0,18,18.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
recEfakhR0DY3IryS,99.99,90,recUXbxRWHq0iYQsr,2025-06-20T18:38:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<18.0,Male,low_grip_strength_male_90s,gripstrength_male_90s,"Nutrition, Movement",2025-09-24T18:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,17.99,18.0,0,,Low,low,0,recTze2xtGoOl8vZS
recJAbURH5g8IlX2I,29.99,20,recUXbxRWHq0iYQsr,2025-06-10T01:29:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>28.0,Female,optimal_grip_strength_female_20s,gripstrength_female_20s,"Nutrition, Movement",2025-09-24T18:39:42.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,28,28.0,Optimal,optimal,10,recTze2xtGoOl8vZS
rec2IM3YDlLDzwxUf,29.99,20,recUXbxRWHq0iYQsr,2025-06-10T01:29:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,22.0-28.0,Female,moderate_grip_strength_female_20s,gripstrength_female_20s,"Nutrition, Movement",2025-09-24T18:41:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,27.99,28.0,22,22.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
reccDRwtWhLubaKzh,29.99,20,recUXbxRWHq0iYQsr,2025-06-10T01:29:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<22.0,Female,low_grip_strength_female_20s,gripstrength_female_20s,"Nutrition, Movement",2025-09-24T18:39:42.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,21.99,22.0,0,,Low,low,0,recTze2xtGoOl8vZS
recRh1c7ax7OPesR5,39.99,30,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>26.0,Female,optimal_grip_strength_female_30s,gripstrength_female_30s,"Nutrition, Movement",2025-09-24T18:39:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,26,26.0,Optimal,optimal,10,recTze2xtGoOl8vZS
recwuzNXOU59doY2b,39.99,30,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,20.0-26.0,Female,moderate_grip_strength_female_30s,gripstrength_female_30s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,25.99,26.0,20,20.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
recQ4YhoKZabdZoKs,39.99,30,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<20.0,Female,low_grip_strength_female_30s,gripstrength_female_30s,"Nutrition, Movement",2025-09-24T18:39:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,19.99,20.0,0,,Low,low,0,recTze2xtGoOl8vZS
