record_id,calculated_metric,cognitive_health_weight_from_linked_survey_question,connection_purpose_weight_from_linked_survey_question,contraindications,core_care_weight_from_linked_survey_question,created,created_by,healthful_nutrition_weight_from_linked_survey_question,id,last_modified,last_modified_by,linked_survey_question,movement_exercise_weight_from_linked_survey_question,question_from_linked_survey_question,recommendation_nulls,recommendation_triggers,response,response_order,restorative_sleep_weight_from_linked_survey_question,score,section_number_from_linked_survey_question,section_question_order_from_linked_survey_question,stress_management_weight_from_linked_survey_question,survey_question_trigger_not_selected,survey_question_trigger_selected,total_weight_pillar_agnostic_from_linked_survey_question
recShagSaBvQjcvCv,,,,,recpg3BRFDgUImGwp,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.32-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recpF4tpekw34qfdG,,Do you have a family history of Mental Health issues?,,,"No
",2,,10,9,32,,,,5
recH1TfdB2NAO2Awk,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.33-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recn87a8LGfML1ifs,,Which relative was diagnosed with Mental Health issues?,,,"Parent
",1,,0,9,33,,,,0
rec9xcYjySeE0OHjB,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.33-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recn87a8LGfML1ifs,,Which relative was diagnosed with Mental Health issues?,,,"Sibling
",2,,0,9,33,,,,0
rec7mFCCzTkuB24DX,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.33-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recn87a8LGfML1ifs,,Which relative was diagnosed with Mental Health issues?,,,"Grandparent
",3,,0,9,33,,,,0
recAJfEr0r7Be01G8,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.33-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recn87a8LGfML1ifs,,Which relative was diagnosed with Mental Health issues?,,,"Other
",4,,0,9,33,,,,0
rec5RcuaDqsysadxU,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.34-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec5C7mPryuDTkshr,,Approximate age at diagnosis for your relative with Mental Health issues?,,,"[Free numeric]
",1,,0,9,34,,,,0
recjWbb6bQ6hiRkxi,,,,,recpg3BRFDgUImGwp,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.35-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recQGCKIeq2OYS2KH,,Do you have a family history of Substance Use?,,,"Yes
",1,,2,9,35,,,"reczrQCHrTi9Jlnda, rec2dq2XUSEJjkIvo",5
recRaEmD75Lx8USzH,,,,,recpg3BRFDgUImGwp,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.35-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recQGCKIeq2OYS2KH,,Do you have a family history of Substance Use?,,,"No
",2,,10,9,35,,,,5
recelm08A0CyC5yEJ,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.36-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reczrQCHrTi9Jlnda,,Which relative struggled with Substance Use?,,,"Parent
",1,,0,9,36,,,,0
recKabiZV5ta506If,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.36-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reczrQCHrTi9Jlnda,,Which relative struggled with Substance Use?,,,"Sibling
",2,,0,9,36,,,,0
reci83d0OEt4G5gBJ,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.36-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reczrQCHrTi9Jlnda,,Which relative struggled with Substance Use?,,,"Grandparent
",3,,0,9,36,,,,0
reckgafCOQsjQaxBl,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.36-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reczrQCHrTi9Jlnda,,Which relative struggled with Substance Use?,,,"Other
",4,,0,9,36,,,,0
rec4uNcm09O5JmFoA,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.37-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec2dq2XUSEJjkIvo,,Approximate age when your relative's Substance Use became a concern (if known)?,,,"[Free numeric]
",1,,0,9,37,,,,0
recGnU97dwZfn26F3,,,,,recpg3BRFDgUImGwp,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.38-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recZwiMbAecAOfC1Z,,"Do you have a family history of any Other Significant Health History (e.g., liver disease, kidney disease)?",,,"Yes
",1,,2,9,38,,,recWRISqqApVN7Lnc,5
rec15qx2kGKnXdABx,,,,,recpg3BRFDgUImGwp,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.38-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recZwiMbAecAOfC1Z,,"Do you have a family history of any Other Significant Health History (e.g., liver disease, kidney disease)?",,,"No
",2,,10,9,38,,,,5
recreEJmCb4p5tkF5,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.39-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recWRISqqApVN7Lnc,,Please specify the condition(s) and which relative was affected.,,,"[Free text]
",1,,0,9,39,,,,0
recAEBmMJ50dwKwIO,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.40-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec4tab1ahG85VzcK,,Have you been diagnosed with Heart Attack or ASCVD (Atherosclerotic Cardiovascular Disease)?,,,"Yes
",1,,2,9,40,,,recCaT8aKff88QEgM,10
recMUisk79IgItzia,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.40-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec4tab1ahG85VzcK,,Have you been diagnosed with Heart Attack or ASCVD (Atherosclerotic Cardiovascular Disease)?,,,"No
",2,,10,9,40,,,,10
recFsBlAPInYDqIYp,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.41-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recCaT8aKff88QEgM,,At what age were you diagnosed with Heart Attack or ASCVD?,,,"[Free numeric]
",1,,0,9,41,,,,0
rec5ICAmXMWsiLcqO,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.42-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recSQaVqbKt4RCCuc,,Have you been diagnosed with Stroke?,,,"Yes
",1,,2,9,42,,,recYeNQPwf6J0jkBX,10
recPwYuIxqwvMfCmC,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.42-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recSQaVqbKt4RCCuc,,Have you been diagnosed with Stroke?,,,"No
",2,,10,9,42,,,,10
recIkrBCitKz8fhp7,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.43-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recYeNQPwf6J0jkBX,,At what age were you diagnosed with Stroke?,,,"[Free numeric]
",1,,0,9,43,,,,0
reciwHEkOfeX7DiYL,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.44-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recTSg3AtXqSzTLk4,,Have you been diagnosed with Diabetes?,,,"Yes
",1,,2,9,44,,,recKFVKdEwoZHcnDw,10
recr4qwE3p7HFmEuX,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.44-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recTSg3AtXqSzTLk4,,Have you been diagnosed with Diabetes?,,,"No
",2,,10,9,44,,,,10
reco5TDp2JWjCeFW4,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.45-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recKFVKdEwoZHcnDw,,At what age were you diagnosed with Diabetes?,,,"[Free numeric]
",1,,0,9,45,,,,0
recNBXqu0snWTdN5O,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.46-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6e5Xl0WE0yV1DI,,Have you been diagnosed with Dementia or Alzheimer's?,,,"Yes
",1,,2,9,46,,,rec9XY1Nqi56NnhwI,10
recghhx5eFbVg99or,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.46-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6e5Xl0WE0yV1DI,,Have you been diagnosed with Dementia or Alzheimer's?,,,"No
",2,,10,9,46,,,,10
recc1ZnAJKn3DbKjs,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.47-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec9XY1Nqi56NnhwI,,At what age were you diagnosed with Dementia or Alzheimer's?,,,"[Free numeric]
",1,,0,9,47,,,,0
recClijwN1wtangHp,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.48-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recFQGfJfMgjwclzn,,Have you been diagnosed with Breast Cancer?,,,"Yes
",1,,2,9,48,,,recr0F761zlsF8mRF,10
recYXfzbTaBKOadJf,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.48-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recFQGfJfMgjwclzn,,Have you been diagnosed with Breast Cancer?,,,"No
",2,,10,9,48,,,,10
recJJHRTbtMYs3XA5,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.49-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recr0F761zlsF8mRF,,At what age were you diagnosed with Breast Cancer?,,,"[Free numeric]
",1,,0,9,49,,,,0
reccqglEmpNQr9EYE,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.50-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recNebRZrtiIlHX0S,,Have you been diagnosed with Colon Cancer?,,,"Yes
",1,,2,9,50,,,recDLpiTSnszEWCYX,10
recZjVBD136ovNa5m,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.50-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recNebRZrtiIlHX0S,,Have you been diagnosed with Colon Cancer?,,,"No
",2,,10,9,50,,,,10
recsnKdJzBYZvLdps,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.51-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recDLpiTSnszEWCYX,,At what age were you diagnosed with Colon Cancer?,,,"[Free numeric]
",1,,0,9,51,,,,0
recg7OYrw5K4CenT7,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.52-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recu5kzStQFQyOZbS,,Have you been diagnosed with Prostate Cancer?,,,"Yes
",1,,2,9,52,,,recOQwZJXoCZbUyUH,10
recWz6ETGwRRXb04O,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.52-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recu5kzStQFQyOZbS,,Have you been diagnosed with Prostate Cancer?,,,"No
",2,,10,9,52,,,,10
recuTn5Weont21eLT,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.53-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recOQwZJXoCZbUyUH,,At what age were you diagnosed with Prostate Cancer?,,,"[Free numeric]
",1,,0,9,53,,,,0
recMAQaCZxcwMMLba,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.54-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recYEmCGjpWPFNA8F,,Have you been diagnosed with any other type of cancer?,,,"Yes
",1,,2,9,54,,,recqCuLxz5JSqUys8,10
recds6xhg10MzpzwY,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.54-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recYEmCGjpWPFNA8F,,Have you been diagnosed with any other type of cancer?,,,"No
",2,,10,9,54,,,,10
recIKTnlOmsmOjMxH,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.55-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recqCuLxz5JSqUys8,,Please specify the cancer type and age at diagnosis.,,,"[Free response]
",1,,0,9,55,,,,0
recldtlk5Hr1cLXYL,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.56-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recdJQXgz7Bd3RL9R,,Have you been diagnosed with Osteoporosis or Osteopenia?,,,"Yes
",1,,2,9,56,,,rec1rfAZNQZalTtMw,10
reciW1jp0kqkRmGuF,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.56-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recdJQXgz7Bd3RL9R,,Have you been diagnosed with Osteoporosis or Osteopenia?,,,"No
",2,,10,9,56,,,,10
recAvPK6HE6yAvtlm,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.57-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec1rfAZNQZalTtMw,,At what age were you diagnosed with Osteoporosis or Osteopenia?,,,"[Free numeric]
",1,,0,9,57,,,,0
recJExrFVkU6YnVDD,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.58-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recQCrCVWCShlD2p3,,Have you been diagnosed with an autoimmune disease?,,,"Yes
",1,,2,9,58,,,recwyyM3Im4XGzRW4,10
recxhHgz3ctapqECv,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.58-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recQCrCVWCShlD2p3,,Have you been diagnosed with an autoimmune disease?,,,"No
",2,,10,9,58,,,,10
recJI6tqcFMW5Eetd,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.59-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recwyyM3Im4XGzRW4,,Please specify the autoimmune condition and age at diagnosis.,,,"[Free text]
",1,,0,9,59,,,,0
rec6OkGpPf4S7QK9F,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.60-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec0trfM2ftdbYp0i,,Have you been diagnosed with a mental health condition?,,,"Yes
",1,,2,9,60,,,recnN5ePO8TWZwNLX,10
reccvb3lpl8AIpD8N,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.60-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec0trfM2ftdbYp0i,,Have you been diagnosed with a mental health condition?,,,"No
",2,,10,9,60,,,,10
recE5XGxeVCfufydj,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.61-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recnN5ePO8TWZwNLX,,Please specify the condition and age at diagnosis.,,,"[Free text]
",1,,0,9,61,,,,0
rec68KGRWPy7ZiZkK,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.62-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rectaTgotXJ1In9Bp,,Have you had any substance use disorder diagnosis?,,,"Yes
",1,,2,9,62,,,rec6lF5NeBEW0oam1,10
recbhsc64y8hTncEN,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.62-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rectaTgotXJ1In9Bp,,Have you had any substance use disorder diagnosis?,,,"No
",2,,10,9,62,,,,10
reczFgBZaCnD3Gfpa,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.63-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6lF5NeBEW0oam1,,Please describe the substance and age at diagnosis.,,,"[Free text]
",1,,0,9,63,,,,0
