record_id,created,created_by,last_modified_by,last_modified_time,max_value,min_value,name,option_id,questions_using_this,response_choices,response_types,scoring_map
recUsOSjYVBWjc6zA,2025-09-02T16:17:18.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Zone 2 Cardio Strategies,RO003-Zone2-Strategies,"rec8y6VC60hF8fRKr, recIgNhXvpVgSQ6gJ","[""Walking at a brisk pace"", ""Light jogging or running"", ""Cycling at moderate intensity"", ""Swimming laps"", ""Using elliptical machine"", ""Rowing machine"", ""Dancing"", ""Hiking"", ""Using heart rate monitor to track zones"", ""Following online workout videos"", ""Joining group fitness classes"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recIOhVYZC2Cgv8YV,2025-09-02T16:18:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Sleep Duration Strategies,RO004-Sleep-Strategies,"recIyVwUfGrIj8AiH, recz1KUIduVFrLV98","[""Set a consistent bedtime"", ""Set a consistent wake time"", ""Created a bedtime routine"", ""Limited screen time before bed"", ""Made bedroom darker"", ""Adjusted room temperature"", ""Used sleep tracking device"", ""Avoided caffeine late in day"", ""Avoided large meals before bed"", ""Used relaxation techniques"", ""Improved mattress or pillows"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recRe2W0CanKll071,2025-09-02T16:22:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Alcohol Reduction Strategies,RO005-Alcohol-Strategies,"rec0Pfiul1bUk7Hq5, recemMxSy5jN37qmn","[""Set specific drinking limits"", ""Tracked daily alcohol intake"", ""Found non-alcoholic alternatives"", ""Avoided triggers or situations"", ""Used smaller glasses or portions"", ""Alternated with water between drinks"", ""Planned alcohol-free days"", ""Found new social activities"", ""Used apps or tools to track"", ""Replaced drinking with other activities"", ""Got support from friends/family"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recMrWXkNFYrxd19R,2025-09-02T16:26:38.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Protein Strategies,RO006-Protein-Strategies,"recxrFPbr3io9EmCn, recREY2Vcbizz3RzT","[""Added Greek yogurt to meals/snacks"", ""Included eggs in breakfast"", ""Added lean meat to lunch/dinner"", ""Started eating fish more often"", ""Added protein powder to smoothies"", ""Included nuts and seeds as snacks"", ""Added beans/lentils to meals"", ""Used cottage cheese as snack"", ""Meal prepped protein-rich foods"", ""Added protein bars as convenient option"", ""Increased portion sizes of protein foods"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recG3h6GlOyREnmzc,2025-09-02T16:30:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Vegetable Intake Strategies,RO007-Veg-Strategies,"recVkuwLLQBGyI4VO, rec8nRRpK9NQf17Ek","[""Added vegetables to breakfast (spinach in eggs/smoothies)"", ""Increased vegetable portions at lunch/dinner"", ""Tried new vegetables I hadn't eaten before"", ""Added vegetables to familiar dishes (pasta, stir-fry)"", ""Meal prepped vegetables to make them convenient"", ""Found vegetables I actually enjoy eating"", ""Started having salads as sides or meals"", ""Added frozen vegetables for convenience"", ""Roasted or grilled vegetables for better taste"", ""Used vegetables as snacks (carrots, bell peppers)"", ""Added vegetables to soups or stews"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recUkxjiM5HQQZRfh,2025-09-02T16:32:04.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Fruit Intake Strategies,RO008-Fruit-Strategies,"recVbl9hFPCRM5S2q, recOw7h6GuPQEE4pM","[""Added fruit to breakfast (smoothies, oatmeal, yogurt)"", ""Used fruit as convenient snacks throughout the day"", ""Tried new fruits I hadn't eaten before"", ""Added fruit to salads or meals"", ""Bought pre-cut fruit for convenience"", ""Found fruits I actually enjoy eating"", ""Used frozen fruit when fresh wasn't available"", ""Added fruit to desserts or treats"", ""Made fruit smoothies or juices"", ""Kept fruit visible and accessible"", ""Found ways to make fruit more appealing"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recZYnZ7MbHyxZkSn,2025-09-02T16:33:14.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Sugar Reduction Strategies,RO009-Sugar-Strategies,"recW4tm8vBd5uLnmv, receypv1uc2COll0i","[""Read nutrition labels to identify added sugars"", ""Replaced sugary drinks with water or unsweetened options"", ""Chose unsweetened versions of foods"", ""Limited desserts to special occasions"", ""Found healthier sweet alternatives (fruit, dates)"", ""Reduced portion sizes of sugary foods"", ""Avoided keeping sugary snacks at home"", ""Used natural sweeteners sparingly"", ""Focused on whole foods instead of processed"", ""Planned my one daily sugar serving in advance"", ""Found satisfying non-sweet snacks"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recxNzKMA2TySAS1b,2025-09-02T16:34:24.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Processed Meat Reduction Strategies,RO010-Meat-Strategies,"recFXMLGfZFVrANbt, recGNWaDiTtq0x8pQ","[""Replaced deli meats with fresh lean meats"", ""Found plant-based alternatives to hot dogs/sausages"", ""Limited eating out at fast food places"", ""Planned meals to avoid relying on processed meats"", ""Used fresh meats instead of bacon/sausage at breakfast"", ""Read ingredient labels to identify processed meats"", ""Batch cooked fresh meats for convenience"", ""Found satisfying vegetarian protein sources"", ""Limited processed meat to special occasions"", ""Meal prepped healthier protein options"", ""Explored different cooking methods for fresh meats"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recbIfNd5qylQu1uj,2025-09-02T16:42:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Whole Grain Strategies,RO011-Grain-Strategies,"recSkqYK1J2Fwett3, recx7w3R20x3M0co4","[""Replaced white bread with whole grain bread"", ""Chose brown rice instead of white rice"", ""Started eating oatmeal for breakfast"", ""Tried whole grain pasta"", ""Added quinoa to meals"", ""Found whole grain cereals I enjoy"", ""Used whole grain flour in cooking/baking"", ""Tried new whole grains like farro or barley"", ""Added whole grain crackers as snacks"", ""Made overnight oats or chia puddings"", ""Meal prepped whole grain dishes"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recqcQJUNEuEzN2TC,2025-09-02T16:43:38.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Legume Strategies,RO012-Legume-Strategies,"recy7Q26eoxsobbrh, recC2IatB28zAABCc","[""Added beans to soups and stews"", ""Started eating hummus as snacks"", ""Added chickpeas to salads"", ""Tried lentils in pasta dishes"", ""Used black beans in burritos/tacos"", ""Made bean-based burger patties"", ""Added edamame as snacks or sides"", ""Used beans in chili recipes"", ""Tried new types of legumes"", ""Meal prepped bean-based dishes"", ""Found convenient canned legume options"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recDkarYlKleux6II,2025-09-02T16:45:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Caffeine Reduction Strategies,RO013-Caffeine-Reduce-Strategies,"rec346vLkK4Xy3Tbr, recQ3PVwmFlQMQCBz","[""Gradually reduced daily coffee servings"", ""Switched to decaf coffee or tea"", ""Replaced afternoon coffee with herbal tea"", ""Set a daily caffeine cutoff time"", ""Found caffeine-free alternatives I enjoy"", ""Tracked caffeine content in drinks"", ""Avoided energy drinks completely"", ""Switched to green tea instead of coffee"", ""Used smaller cups or portions"", ""Found other ways to boost energy naturally"", ""Planned caffeine-free days each week"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rectx4Qn6aD7TjGIG,2025-09-02T16:46:30.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Caffeine Source Optimization Strategies,RO014-Caffeine-Source-Strategies,"recfjgM0y2cPt3d12, rec0xHenfaGdEY9NS","[""Replaced energy drinks with black coffee"", ""Switched to green or black tea instead of sodas"", ""Found coffee alternatives to pre-workout supplements"", ""Discovered coffee or tea flavors I actually enjoy"", ""Used cold brew instead of energy drinks"", ""Made the switch gradually over time"", ""Added healthy ingredients to coffee/tea (cinnamon, etc.)"", ""Found convenient ways to prepare coffee/tea"", ""Identified specific times to make the swap"", ""Avoided keeping energy drinks/sodas at home"", ""Found coffee shops with healthier options"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recG0X2KL6ywwMfHM,2025-09-02T16:48:30.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Caffeine Timing Optimization Strategies,RO015-Caffeine-Timing-Strategies,"recTpvBBdWO6CX2qi, recbylCgBHZjxHpQ4","[""Set a daily caffeine cutoff alarm for 2pm"", ""Front-loaded caffeine to morning hours"", ""Replaced afternoon caffeine with herbal tea"", ""Created new afternoon energy routines (walks, snacks)"", ""Tracked caffeine timing to build awareness"", ""Found non-caffeine ways to boost afternoon energy"", ""Made it a habit to check time before caffeine"", ""Switched to decaf for afternoon cravings"", ""Prepared alternative drinks for afternoon"", ""Used light therapy or fresh air instead"", ""Gradually moved caffeine earlier each day"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
receCvGy9fXWyy0by,2025-09-02T16:49:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Meal Frequency Strategies,RO016-Meal-Freq-Strategies,"recDD4ArUshlia2hU, rec0CzGz2XH4pGwwi","[""Set regular meal times and stuck to them"", ""Prepared easy backup meals for busy days"", ""Used meal reminders or alarms"", ""Planned ahead for travel or unusual schedules"", ""Created simple go-to meals for consistency"", ""Made sure to eat breakfast regularly"", ""Focused on nutritious, satisfying meals"", ""Batch cooked meals for convenience"", ""Found quick but healthy meal options"", ""Made eating meals a non-negotiable priority"", ""Adjusted meal timing to fit my schedule"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec65HJpqwu5AXjqY,2025-09-02T16:50:54.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Time Restricted Eating Strategies,RO017-TRE-Strategies,"rec3hawhRoWpmooIP, recal45jhvTZFaSGU","[""Set specific start and end times for eating window"", ""Started with easier days (weekends/workdays)"", ""Gradually shortened eating window over time"", ""Used apps to track eating window timing"", ""Planned meals within the window in advance"", ""Found satisfying foods to end the window with"", ""Created new routines for fasting hours"", ""Stayed hydrated during fasting periods"", ""Adjusted eating window to fit my schedule"", ""Found activities to distract during fasting"", ""Made sure to eat enough during eating window"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recxQC2sdBvNgwrPG,2025-09-02T16:56:00.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,First Meal Timing Strategies,RO018-First-Meal-Strategies,"recRYCZSPmyZKkg8w, recqhKo4E2g3kSsKt","[""Set a consistent wake-up time to anchor meal timing"", ""Prepared quick breakfast options in advance"", ""Used alarms or reminders for meal timing"", ""Found breakfast foods I actually enjoy eating"", ""Made breakfast part of my morning routine"", ""Kept easy breakfast options readily available"", ""Adjusted meal timing gradually to fit schedule"", ""Focused on days when timing was easier to control"", ""Created breakfast rituals to build the habit"", ""Planned breakfast the night before"", ""Found portable breakfast options for busy mornings"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recjNw5tftutvjY1W,2025-09-02T16:57:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Final Meal Timing Strategies,RO019-Final-Meal-Strategies,"reccTfhM3R8oAW0ul, recrMocwl607m4uUw","[""Set a consistent bedtime to anchor final meal timing"", ""Planned dinner timing around sleep schedule"", ""Used alarms or reminders for final meal cutoff"", ""Found satisfying dinner options that keep me full"", ""Avoided late-night snacking temptations"", ""Prepared lighter dinners when eating later"", ""Created new evening routines to replace eating"", ""Focused on easier days when schedule allowed"", ""Ate larger lunches when dinner would be late"", ""Found healthy alternatives for evening cravings"", ""Adjusted dinner timing gradually over time"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recIDf5YCBmnwYnzn,2025-09-02T16:58:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Water Intake Strategies,RO020-Water-Strategies,"recHd91jDYh2AOT3n, recUSHRrujStfajwY","[""Carried a water bottle with me consistently"", ""Set hourly reminders to drink water"", ""Used a water tracking app"", ""Added flavor with lemon, cucumber, or mint"", ""Drank a glass of water before each meal"", ""Started each day with a large glass of water"", ""Found a water bottle size that worked for me"", ""Made water more accessible around home/work"", ""Replaced other drinks with water"", ""Used visual cues (markings on bottle)"", ""Created water drinking routines throughout day"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recpLnjbDR0juyuHZ,2025-09-02T17:07:34.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Whole Food Meal Strategies,RO021-Whole-Foods-Strategies,"recN0a6jP1vaQlogO, rechH2liXcmhMvRrq","[""Prepared simple single-ingredient meals"", ""Focused on fresh vegetables and fruits"", ""Chose lean proteins without processed additives"", ""Used whole grains instead of refined grains"", ""Cooked meals from scratch more often"", ""Avoided packaged/processed foods"", ""Shopped the perimeter of grocery stores"", ""Read ingredient labels carefully"", ""Batch cooked whole food meals for convenience"", ""Found quick whole food meal combinations"", ""Used herbs and spices instead of packaged seasonings"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recFtOFvhuOmTThcC,2025-09-02T17:12:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Ultra-Processed Food Reduction Strategies,RO022-Processed-Foods-Strategies,"recen1oSQghY9iGav, recDlfVlpvKXgIidt","[""Read ingredient labels before buying"", ""Shopped the outer aisles of grocery stores"", ""Prepared snacks and meals from scratch"", ""Found healthier alternatives to favorite processed foods"", ""Avoided keeping ultra-processed foods at home"", ""Planned meals in advance to avoid convenience foods"", ""Chose whole foods when eating out"", ""Carried healthy snacks to avoid processed options"", ""Used apps to identify ultra-processed foods"", ""Gradually reduced portion sizes of processed foods"", ""Found satisfying whole food substitutes"", ""Created new routines that didn't involve processed foods"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recEEp4jKy2BhvlkP,2025-09-02T17:13:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Takeout Reduction Strategies,RO023-Takeout-Strategies,"rec3GZ8AaZFU7XyPv, rechXQepGBvelOTyg","[""Planned meals in advance to avoid impulse orders"", ""Prepared quick and easy home-cooked alternatives"", ""Used meal delivery kits instead of restaurant delivery"", ""Found healthier takeout options when ordering"", ""Set specific days or occasions for takeout"", ""Prepared freezer meals for convenience"", ""Learned simple 15-minute meal recipes"", ""Used grocery pickup/delivery instead of food delivery"", ""Created a 'emergency meal' list for busy days"", ""Budgeted less money for takeout to reduce temptation"", ""Found local restaurants with healthier options"", ""Batch cooked meals on weekends"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recY0dejjqLt3bOny,2025-09-02T17:15:14.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Plant-Based Meal Strategies,RO024-Plant-Based-Strategies,"reclZstC0i7qtXsWt, recxHdrrBc3lBGncN","[""Started with familiar vegetarian dishes"", ""Tried new plant-based protein sources (beans, lentils, tofu)"", ""Made plant-based versions of favorite meals"", ""Focused on colorful, diverse vegetables"", ""Used plant-based milk and dairy alternatives"", ""Discovered new plant-based recipes online"", ""Planned plant-based meals in advance"", ""Kept easy plant-based options on hand"", ""Made gradual substitutions in existing recipes"", ""Explored ethnic cuisines that are naturally plant-based"", ""Used herbs and spices to enhance flavors"", ""Batch cooked plant-based meals for convenience"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rectQtct8DifI2acp,2025-09-02T17:16:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Zone 2 Cardio Strategies,RO025-Zone-2-Strategies,"recPuqmAMzPXj8fi4, recn0kcHiS62ffyzD","[""Used a heart rate monitor to stay in zone 2"", ""Found activities I enjoy (walking, biking, swimming)"", ""Started with shorter durations and built up"", ""Scheduled specific times for zone 2 sessions"", ""Used the talk test to gauge intensity"", ""Found routes or locations that support steady pace"", ""Listened to podcasts or music during sessions"", ""Tracked sessions in a fitness app"", ""Created accountability with workout partners"", ""Combined zone 2 with daily activities (commuting)"", ""Used indoor equipment for consistency"", ""Set weekly session goals rather than daily"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
reck6QI7gscvptKEz,2025-09-02T18:09:35.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Daily Steps Strategies,RO026-Steps-Strategies,"rech9VhQsNHdrBnDB, recrM4zJd8d1E2X5O","[""Took the stairs instead of elevators"", ""Parked farther away from destinations"", ""Went for walks during breaks or lunch"", ""Used a step tracking app or device"", ""Walked while talking on the phone"", ""Set hourly reminders to move"", ""Found walking routes near home/work"", ""Walked with friends, family, or pets"", ""Used walking meetings for work calls"", ""Took evening or morning walks"", ""Walked to nearby errands instead of driving"", ""Used a treadmill or indoor walking routine"", ""Joined walking groups or challenges"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec82sAZB1ro77Eu2,2025-09-02T18:16:00.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Strength Training Strategies,RO027-28-Strength-Strategies,"reckDQ0hmk8kcneZR, recCcoOxOc5TDhiPM, rec5t7RbbmK1HmE1r, reccJwxjS4lz6GA3H","[""Started with bodyweight exercises (push-ups, squats, planks)"", ""Used resistance bands at home"", ""Joined a gym or fitness center"", ""Worked out with a personal trainer"", ""Followed online strength training videos"", ""Used dumbbells or free weights"", ""Incorporated compound movements (deadlifts, squats, bench press)"", ""Scheduled specific workout days and times"", ""Found a workout buddy or accountability partner"", ""Started with shorter sessions (15-30 minutes)"", ""Focused on proper form before increasing weight"", ""Combined strength training with other activities"", ""Used gym machines for guided movements"", ""Created a progressive workout plan"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recMTgzHaWfPSfmNL,2025-09-02T18:22:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,HIIT Strategies,RO029-30-HIIT-Strategies,"recKYuAwER0XoVGXr, recfJq8usHG0bhB7Y, recqfaKVWBxvIUmBS, recf7uv2Fa4X1MEtE","[""Started with bodyweight HIIT routines"", ""Used HIIT workout apps or videos"", ""Incorporated treadmill or bike intervals"", ""Tried Tabata-style 20-second intervals"", ""Combined HIIT with strength exercises"", ""Used outdoor running intervals"", ""Found shorter 10-15 minute HIIT sessions"", ""Scheduled specific HIIT days"", ""Joined HIIT group fitness classes"", ""Used heart rate monitoring during workouts"", ""Created varied HIIT routines to prevent boredom"", ""Started with lower intensity and progressed"", ""Used work-to-rest ratio guides (1:1, 1:2)"", ""Incorporated jump rope HIIT workouts"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rectGGZoSbDj5UHhx,2025-09-02T18:27:30.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Daily Active Time Strategies,RO031-Active-Time-Strategies,"recFYJe6DqXNL1UlY, recm9OsrJINpqXp4M","[""Set hourly movement reminders"", ""Took walking meetings or phone calls"", ""Used stairs instead of elevators"", ""Parked farther away or got off transit early"", ""Did walking breaks during work/TV time"", ""Incorporated household chores as activity"", ""Used standing desk or stability ball"", ""Walked or biked for errands"", ""Scheduled regular walk times"", ""Used active transportation (walking/cycling)"", ""Tracked daily movement with apps or devices"", ""Found active hobbies (gardening, dancing)"", ""Made movement social (walking with friends)"", ""Used movement as stress relief"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec6OJpCwAykNU9hw,2025-09-02T18:28:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Sedentary Time Reduction Strategies,RO032-Sedentary-Time-Strategies,"recHyZbtP3F8OXLLw, recVve3cdNtpZA8b3","[""Set reminders to stand every hour"", ""Used standing or adjustable desk"", ""Took walking meetings or calls"", ""Did desk exercises or stretches"", ""Used stability ball instead of chair"", ""Took stairs instead of elevators"", ""Walked to colleagues instead of messaging"", ""Had walking lunch breaks"", ""Used movement breaks during TV/screen time"", ""Parked farther away or got off transit early"", ""Did household tasks during commercial breaks"", ""Set up workspace to require more movement"", ""Used phone time for walking"", ""Created active workstation setups"", ""Other""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
