record_id,Pillar_raw,checkin_id,checkin_questions,checkin_type,created,created_by,description,frequency,last_modified_by,last_modified_time,pillars,recommendations_scorched_earth,recommendations_targeted,response_Types,response_options,title,tracked_metrics,trigger_conditions
rechmoEUhdivcH9Ao,,CK096-TM,receOW3ruPDJdEhjj,recBNichFpix9gw86,2025-09-02T13:35:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Record whether you took all your prescribed supplements, peptides, medications, and advanced protocols today. Consistent adherence is key to getting the benefits of your health regimen.",Daily,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Core Care,Healthful Nutrition, Restorative Sleep,Healthful Nutrition, Movement + Exercise,Core Care,Healthful Nutrition,Healthful Nutrition,Healthful Nutrition, Core Care,Healthful Nutrition, Core Care,Restorative Sleep,Healthful Nutrition, Core Care,Healthful Nutrition, Core Care,Core Care,Core Care,Restorative Sleep,Core Care,Core Care,Core Care,Core Care,Core Care,Core Care,Stress Management, Restorative Sleep,Core Care,Core Care, Movement + Exercise,Core Care,Healthful Nutrition, Core Care,Healthful Nutrition, Core Care,Movement + Exercise, Restorative Sleep,Movement + Exercise, Core Care,Movement + Exercise, Core Care,Movement + Exercise, Core Care,Core Care, Restorative Sleep,Core Care, Stress Management,Core Care, Restorative Sleep,Movement + Exercise, Healthful Nutrition,Core Care, Movement + Exercise,Movement + Exercise, Core Care,Core Care, Stress Management,Core Care,Core Care, Connection + Purpose,Core Care,Movement + Exercise, Core Care,Movement + Exercise, Core Care,Core Care,Core Care, Healthful Nutrition,Core Care, Healthful Nutrition,Core Care, Healthful Nutrition,Core Care, Healthful Nutrition,Core Care, Healthful Nutrition,Core Care, Healthful Nutrition,Core Care, Healthful Nutrition,Core Care, Healthful Nutrition,Core Care, Healthful Nutrition,Core Care, Movement + Exercise,Core Care, Stress Management,Core Care, Movement + Exercise,Core Care, Movement + Exercise,Core Care, Stress Management,Core Care, Movement + Exercise,Core Care, Movement + Exercise,Core Care, Movement + Exercise,Core Care, Movement + Exercise,Core Care, Movement + Exercise,Core Care, Movement + Exercise,Core Care, Restorative Sleep,Core Care, Stress Management,Core Care,Core Care, Stress Management,Core Care, Healthful Nutrition,Core Care, Healthful Nutrition,Core Care, Healthful Nutrition,Core Care, Movement + Exercise,Core Care, Movement + Exercise,Core Care, Healthful Nutrition,Movement + Exercise, Stress Management,Core Care, Movement + Exercise,Stress Management, Movement + Exercise,Stress Management, Movement + Exercise,Stress Management, Movement + Exercise,Stress Management, Movement + Exercise,Stress Management, Movement + Exercise,Stress Management, Movement + Exercise,Core Care, Restorative Sleep,Core Care, Restorative Sleep,Core Care, Restorative Sleep,Core Care, Cognitive Health,Movement + Exercise, Cognitive Health,Healthful Nutrition, Cognitive Health,Cognitive Health, Core Care,Cognitive Health, Movement + Exercise,Core Care, Cognitive Health,Stress Management, Cognitive Health,Cognitive Health, Stress Management,Healthful Nutrition, Cognitive Health,Core Care, Stress Management, Cognitive Health,Core Care, Cognitive Health,Core Care, Cognitive Health,Core Care, Cognitive Health,Core Care, Cognitive Health,Core Care, Cognitive Health,Restorative Sleep, Cognitive Health,Restorative Sleep, Cognitive Health,Restorative Sleep, Cognitive Health,Stress Management, Connection + Purpose, Cognitive Health, Core Care,Stress Management, Connection + Purpose, Cognitive Health, Core Care,Stress Management, Connection + Purpose, Cognitive Health, Core Care,Stress Management, Connection + Purpose, Cognitive Health, Core Care,Stress Management, Connection + Purpose, Cognitive Health, Core Care,Stress Management, Connection + Purpose, Cognitive Health, Core Care,Stress Management, Cognitive Health, Core Care,Stress Management, Cognitive Health, Core Care,Stress Management, Cognitive Health, Core Care,Connection + Purpose, Cognitive Health, Stress Management,Connection + Purpose, Cognitive Health, Stress Management,Stress Management, Cognitive Health,Stress Management, Cognitive Health,Stress Management, Cognitive Health",,"rec3Lv7L4n0P5NRXG, recOifq6N7ttSB96g, receIFIO0xrD92Ym4, recINluftAPavksWY, rec9qkWiu9H6o4rZk, recjNakoelsgINz0v, rec1uVBjIQODjal27, recISyk9tLHy8M5nn, recMuFqL0V3Vyboh5, recF3yrCOuu1R5WWn, reca1EA58OLPRmVpr, recf2LUJMPK0syGHZ, recvkAS7HacVMiozb, rec1PrjGHQIdyGhrF, reckmGaZaq5z09MXR, recqRCEI6AzpyzFBa, recHKgsM8akY38ItI, rec8lhVZaga97JNPG, rec7fGXGOJzrAEf2H, recLr4qbLpkZNIcs1, recfr0V7Fnw7SZ4OA, recZwCmS9nIiIiDk9, recEfZBvWw9nHwH1C, recvuhgMsucQvK38B, recbyxDEVmqEJOGEm, recRqbE5GobS5ypJO, reckIdFin6Pkpdu89, rec21JVl1hc1NAcjF, recLQrNqZ1MFCFp9Y, recEiVaIfGGw9dPmm, recyXksrMGanEno4s, rechpQhjZNZyMJaKd, rec8N8q9NY4ZMpidr, rec4Hh9DCxAPvzMAm, recktZRRegRdPu7BF, recECNp5P1uw2tKfG, recfHVj4XC2Io9yHD, recxPYhu0wVUq8I00, rec8JdQ8m26j0J5Ii, recTNCSWMJ2wYbOzB, recNA23OClnzCTLwq, reclPQp9DlG5KIMZ6, reczXLM55EAIzXMgJ, recKSMprKLEieLyvE, rec7EqxLQUj6YTgjT, recCcLx86DjEMRVI3, recQoV723sjWnXzFf, reckB84w1I7PYO70q, recRLv58bRCFXEEmM, recoQ4M1UFDYTpRtz, recvISUhZ3bLfwmRd, recIiLdL0yZoPruxo, reckZA8SDPRO4FPlr, recSwJMQFvt4VDgFE, recgJ0JW0cUB1lpIQ, recqZjESmxsIBT0cR, rec8OYVrnZXECHyH2, recYk1Rr12pasPzbC, recn7b44FTM2gLwQt, recPPB3jgQAl4RoaP, recZlrm9ku16r0EyK, recZ4xnDgCQUqC1J8, recp6DGLCaTxNl8Lh, recVgr0Jt9BCXPwrq, recJHurBuD1aU8lxT, rec4AlY1GOyZKwW8C, rec3RuqCKXEI4Gcsq, recSvNHfXtYZuMro9, recSIgeTvZw06BnOK, rec8ggeIQTlmww2Nf, recjGAYEOulTe2EU3, recYiXLEk8DZ29sNC, recjeGf9u2bH8nPlj, recNxHiqAE2g4TiZz, reczWOtikcP4ofJZP, recr473Z5myZocoxq, rec3wz66GQ4svwDLF, recoJgeNEdm7ID1Qx, recRptGdrmCpyLJHD, rechgUNb6nRo6MSuD, recBkXt1okqTdWtYW, rec45yTVyDirbipb1, recowvjMgKFTslp3H, recOieepC1dJP16UP, rec1CITs0erlgrejI, recQcGEPeYqq9gkuZ, recqZ5QkKpTUNLuyR, rec8v17apgWvVZyv8, rec6j4GXfJN4lVk0a, recZgKqtULFI7aTbk, recCCrdmuHDQ8XwFE, rec6fwWgbrnZsWhSL, rec5tjtQCBJ4GIUt0, recOwl3cingd8zWEb, rec8yc1YcsqsvOize, recoWfRNy3Me1wKfB, reckirOiXpq90sUfn, rec46KtdOk0HjfDw1, recgFonuHJaHd9g1T, recKw2sxgw6EU6M04, recSnJ4U7H8ZPQlZT, recNyDfLvFBteUfQI, recQIXxWsZj1kOtnz, recHsFNhHJlBpFjgW, recW4YaEApUQpAkIZ, rec53OACb88HAJTmv, recvDTvx97dKfDDAQ, recHr5B1nGxnu8KnT, rec2OqXnmVKO7oJ7Q, recKrHw6m4VJcdyLw, recie6RmdcSYmh1RS, recdBhhxgIktsQYQV, recevGiDQnrPIXJky, recsF3kTVuyn1Kr1s, recA1lleRRrxvMSic, recVGfIIuJMJH5ZEN",RT001,recKFvqs6chl75esq,Track Your Supplement Adherence,recBPu9PYFPU8hate,"recm1jq2UqVHfegWv, recRaSDTuNo2S2b01, rec0ZucJ0mQiHRkKP"
recnotuDMpvrXxdSj,,CK097-TM,receOW3ruPDJdEhjj,recBNichFpix9gw86,2025-09-02T13:35:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Record the total minutes you spent walking today, including both structured walks and incidental walking throughout your day. Every minute of walking contributes to cardiovascular health and fitness.",Daily,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,,,,RT001,recKFvqs6chl75esq,Track Your Walking Duration Today,recdAJfs9MBESWD8O,"recm1jq2UqVHfegWv, recRaSDTuNo2S2b01, rec0ZucJ0mQiHRkKP"
recitkfifb1Mc7PXS,,CK098-TM,receOW3ruPDJdEhjj,recBNichFpix9gw86,2025-09-02T13:35:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Track how many meals you ate mindfully today without distractions like phones or TV. Mindful eating helps with digestion, portion control, and overall eating satisfaction.",Daily,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,,,,RT001,recKFvqs6chl75esq,Count Your Mindful Eating Episodes,recSQT5ayVm36emQh,"recm1jq2UqVHfegWv, recRaSDTuNo2S2b01, rec0ZucJ0mQiHRkKP"
recO1DGjC86qoTA8L,,CK099-TM,receOW3ruPDJdEhjj,recBNichFpix9gw86,2025-09-02T13:35:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Record how many minutes you spent on stress-reduction activities today like meditation, deep breathing, gratitude, or other mindfulness exercises. Regular practice builds resilience.",Daily,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,,,,RT001,recKFvqs6chl75esq,Track Your Stress Management Practice,recFzpUjGNlVM3RNK,"recm1jq2UqVHfegWv, recRaSDTuNo2S2b01, rec0ZucJ0mQiHRkKP"
rec4IVPUOtgafVcTa,,CK100-TM,receOW3ruPDJdEhjj,recBNichFpix9gw86,2025-09-02T13:35:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Rate the quality of your sleep last night considering factors like how easily you fell asleep, how rested you feel, and whether you woke up during the night. Quality matters as much as quantity.",Daily,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,,,,RT001,recKFvqs6chl75esq,How Did You Sleep Last Night,recn391Dhu15POjM6,"recm1jq2UqVHfegWv, recRaSDTuNo2S2b01, rec0ZucJ0mQiHRkKP"
recUb3NDosYz7LNXt,,CK101-TM,receOW3ruPDJdEhjj,recBNichFpix9gw86,2025-09-02T13:35:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Track how many servings of omega-3 rich foods you ate today. Include fatty fish like salmon, nuts and seeds like walnuts and flaxseed, or other omega-3 sources. These healthy fats support brain and heart health.",Daily,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,,,,RT001,recKFvqs6chl75esq,Count Your Omega-3 Rich Foods,recbJUUXvMmPRbpoM,"recm1jq2UqVHfegWv, recRaSDTuNo2S2b01, rec0ZucJ0mQiHRkKP"
recmHRjpuEnm0kGWY,,CK102-TM,receOW3ruPDJdEhjj,recBNichFpix9gw86,2025-09-02T13:35:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Track whether you wore and used your fitness tracker, smartwatch, or other health monitoring device today. Consistent use helps you gather accurate data about your activity, sleep, and other health metrics.",Daily,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Healthful Nutrition, Core Care,Movement + Exercise, Core Care,Core Care, Movement + Exercise, Stress Management,Core Care, Stress Management,Movement + Exercise, Healthful Nutrition,Stress Management, Core Care,Movement + Exercise, Core Care,Core Care,Restorative Sleep, Core Care",,"rec4RauKJEov9pPmH, recFuXn2NBfsWPQLH, recqChRyIGnMmQOuO, recjAJfRYvh4pri3J, recfet5FiXMcdggss, recVPwRwUZe832ABK, recwMucBtv60vCRPH, rec2xeRGJSpbQBs6i, recJyf9NectewwQwI",RT001,recKFvqs6chl75esq,Did You Use Your Wearable Today,reczBLGmSI3jWDQ1K,"recm1jq2UqVHfegWv, recRaSDTuNo2S2b01, rec0ZucJ0mQiHRkKP"
recfiUljCC65tTqC8,,CK001-MID,"recpME8RZ22C3uCpk, recIXfX6dWae2hscq, reco7IcUFF2wZTtvk",reclQedELupF3pViJ,2025-09-02T15:44:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Mid-cycle assessment of fiber intake progress, identifying barriers and adjusting strategies for better adherence",Mid-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Healthful Nutrition,Healthful Nutrition,Healthful Nutrition,Healthful Nutrition,Healthful Nutrition,Healthful Nutrition",,"rec51TDeLYX6vOI1v, recj4S8iGZ5mXx4NS, recu8nVY5FrP2YCVR, recMfTk8ITmrFJowR, recz8gAMEHUAYrsVo, recvv2HVgKwsoHdQD","RT010, RT006","recWTEnGjq6YL2h3L, recw1jueeL3duWjQJ, recuDaHwQtswQ0P8t",Fiber Progress Check,"recEQJIHSBn0dbAsE, recXGAU9Qi5e8bKSW, recgyE3iWXP2ccYEx",recAxrnp9pOwauLgW
recgVnhQlXv7nKh8Q,,CK001-END,"recGx7s85lg2hw7jM, rec5IwiY6905zn6jM, rec2aSw4zUMi0dLDZ",rec7xAP4LnZ0yx2j5,2025-09-02T15:44:32.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","End-of-cycle celebration and learning capture for fiber intake journey, celebrating achievements and planning next steps",End-of-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Healthful Nutrition,Healthful Nutrition,Healthful Nutrition,Healthful Nutrition,Healthful Nutrition,Healthful Nutrition",,"rec51TDeLYX6vOI1v, recj4S8iGZ5mXx4NS, recu8nVY5FrP2YCVR, recMfTk8ITmrFJowR, recz8gAMEHUAYrsVo, recvv2HVgKwsoHdQD","RT008, RT010, RT009","recqs2KSWZVLchVHj, recw1jueeL3duWjQJ, recyKt1SKurl1gMGT",Fiber Success Reflection,"recEQJIHSBn0dbAsE, recXGAU9Qi5e8bKSW, recgyE3iWXP2ccYEx",recTzuBdXgYMJeoCE
recGwo7MlZZVUClyN,,CK002-MID,"recGMZMljkFbepiE6, recE7E8puEr34nptg, recsM34gDfX205Z3Z",reclQedELupF3pViJ,2025-09-02T15:45:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Mid-cycle assessment of healthy fat intake progress, identifying barriers and adjusting fat substitution strategies",Mid-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Healthful Nutrition,Healthful Nutrition,Healthful Nutrition",,"recHzb6cKfnSgyEzu, rec949y9L8RuJ25yP, recIRf5TBEMboKqVm","RT006, RT010","recuDaHwQtswQ0P8t, recWTEnGjq6YL2h3L, recpFsPitMCWEQXmS",Healthy Fats Progress Check,"recjmkU2nIaeSH2XZ, recWRDVKJz69pZhYp, recKArUE41uHphWb9",recAxrnp9pOwauLgW
recT3Ms6i0E6fFNfQ,,CK002-END,"recQDBrHIfb4CNhya, reca9qDP7MbDfPz57, recYsakKKM4jD4kq7",rec7xAP4LnZ0yx2j5,2025-09-02T15:45:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","End-of-cycle celebration and learning capture for healthy fat journey, celebrating fat substitution wins and future planning",End-of-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Healthful Nutrition,Healthful Nutrition,Healthful Nutrition",,"recHzb6cKfnSgyEzu, rec949y9L8RuJ25yP, recIRf5TBEMboKqVm","RT008, RT010, RT009","recqs2KSWZVLchVHj, recpFsPitMCWEQXmS, recyKt1SKurl1gMGT",Healthy Fats Success Reflection,"recjmkU2nIaeSH2XZ, recWRDVKJz69pZhYp, recKArUE41uHphWb9",recTzuBdXgYMJeoCE
recuHpQcZI7u7gl0M,,CK003-MID,"recbUiUHteAPpktlC, rec0izZENOWgc7eAC, rec8y6VC60hF8fRKr",reclQedELupF3pViJ,2025-09-02T16:17:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Mid-cycle assessment of Zone 2 cardio progress, identifying barriers and adjusting exercise strategies for better adherence",Mid-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Movement + Exercise,Movement + Exercise,Movement + Exercise",,"recyCjSxWdLGZfHwI, recqj8q9IIWoThFkG, recx4JdeaTZgIVoZ3","RT006, RT010","recuDaHwQtswQ0P8t, recWTEnGjq6YL2h3L, recUsOSjYVBWjc6zA",Zone 2 Cardio Progress Check,recV6TvniDSNrmCPt,recAxrnp9pOwauLgW
rec3sGrhKe9WxvOF6,,CK003-END,"rec4F984q7ss5Jt8H, recIgNhXvpVgSQ6gJ, rec3qay5N1Fxg4u62",rec7xAP4LnZ0yx2j5,2025-09-02T16:17:34.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","End-of-cycle celebration and learning capture for Zone 2 cardio journey, celebrating exercise achievements and planning continued activity",End-of-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Movement + Exercise,Movement + Exercise,Movement + Exercise",,"recyCjSxWdLGZfHwI, recqj8q9IIWoThFkG, recx4JdeaTZgIVoZ3","RT008, RT010, RT009","recqs2KSWZVLchVHj, recUsOSjYVBWjc6zA, recyKt1SKurl1gMGT",Zone 2 Cardio Success Reflection,recV6TvniDSNrmCPt,recTzuBdXgYMJeoCE
recI6zQhkD0qnqMCy,,CK004-MID,"rec0XvC5Lk369jB4n, recoZ1n9ez99yMSsP, recIyVwUfGrIj8AiH",reclQedELupF3pViJ,2025-09-02T16:18:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Mid-cycle assessment of sleep duration progress, identifying barriers and adjusting sleep strategies for better rest",Mid-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Restorative Sleep,Restorative Sleep,Restorative Sleep,Restorative Sleep,Restorative Sleep,Restorative Sleep",,"recbbFVlKZwQNf0EX, recXuOWpl8orK06ul, recrAMEvn6TQqpIMf, rec4AEbFQJsIeCNOD, rec0j9ruDrnh2P6gG, recKLti4nzfTo8acc","RT006, RT010","recuDaHwQtswQ0P8t, recWTEnGjq6YL2h3L, recIOhVYZC2Cgv8YV",Sleep Duration Progress Check,recY75tn39AEXKwbl,recAxrnp9pOwauLgW
recttnsZ3QxLancUf,,CK004-END,"recnvFGkVfdnEjPPW, recz1KUIduVFrLV98, recq9JYjq24Z3gKtZ",rec7xAP4LnZ0yx2j5,2025-09-02T16:18:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","End-of-cycle celebration and learning capture for sleep duration journey, celebrating sleep improvements and planning continued rest habits",End-of-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Restorative Sleep,Restorative Sleep,Restorative Sleep,Restorative Sleep,Restorative Sleep,Restorative Sleep",,"recbbFVlKZwQNf0EX, recXuOWpl8orK06ul, recrAMEvn6TQqpIMf, rec4AEbFQJsIeCNOD, rec0j9ruDrnh2P6gG, recKLti4nzfTo8acc","RT008, RT010, RT009","recqs2KSWZVLchVHj, recIOhVYZC2Cgv8YV, recyKt1SKurl1gMGT",Sleep Duration Success Reflection,recY75tn39AEXKwbl,recTzuBdXgYMJeoCE
recIh66M78fhYHGMP,,CK005-MID,"receRNQHCnk0Q4aTA, reczOGBKe2zJweYsx, rec0Pfiul1bUk7Hq5",reclQedELupF3pViJ,2025-09-02T16:22:18.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Mid-cycle assessment of alcohol reduction progress, identifying barriers and adjusting strategies for healthier drinking habits",Mid-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Core Care,Core Care,Core Care,Core Care",,"recRsxAqRnyD0hIL5, recKkP3TAlDTtLiuo, rec2JL5kJJ1pJCPL1, recAaYIO7j0kgDYbf","RT006, RT010","recuDaHwQtswQ0P8t, recWTEnGjq6YL2h3L, recRe2W0CanKll071",Alcohol Reduction Progress Check,recqjvztOuYRXj3Sm,recAxrnp9pOwauLgW
rec4b3y9mOGlI8enV,,CK005-END,"recPzKzMOxQ0OOLF2, recemMxSy5jN37qmn, rec43EnoU5fsPyZZ3",rec7xAP4LnZ0yx2j5,2025-09-02T16:22:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","End-of-cycle celebration and learning capture for alcohol reduction journey, celebrating healthier drinking achievements and planning continued moderation",End-of-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Core Care,Core Care,Core Care,Core Care",,"recRsxAqRnyD0hIL5, recKkP3TAlDTtLiuo, rec2JL5kJJ1pJCPL1, recAaYIO7j0kgDYbf","RT008, RT010","recqs2KSWZVLchVHj, recRe2W0CanKll071, recqs2KSWZVLchVHj",Alcohol Reduction Success Reflection,recqjvztOuYRXj3Sm,recTzuBdXgYMJeoCE
recmJyddCjEmWqIo5,,CK006-MID,"recmyz6jODHepl9cN, recqK5C95cmTUqhPF, recxrFPbr3io9EmCn",reclQedELupF3pViJ,2025-09-02T16:26:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Mid-cycle assessment of protein intake progress, identifying barriers and adjusting protein strategies for better adherence",Mid-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Healthful Nutrition,Healthful Nutrition,Healthful Nutrition",,"recMV3jzfb4sKW5vY, receDJo2S8FqzNOrm, recnSEMu0buoaCSvm","RT006, RT010","recuDaHwQtswQ0P8t, recWTEnGjq6YL2h3L, recMrWXkNFYrxd19R",Protein Progress Check,"recKLAs4h7IGRfWda, recfE9BcGPHq9cPDZ",recAxrnp9pOwauLgW
recZeEUFguR0iEYPR,,CK006-END,"recdQlZp5tQIf4Xtz, recREY2Vcbizz3RzT, recTez1DA7wKRkea8",rec7xAP4LnZ0yx2j5,2025-09-02T16:26:52.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","End-of-cycle celebration and learning capture for protein intake journey, celebrating nutritional achievements and planning continued habits",End-of-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Healthful Nutrition,Healthful Nutrition,Healthful Nutrition",,"recMV3jzfb4sKW5vY, receDJo2S8FqzNOrm, recnSEMu0buoaCSvm","RT008, RT010, RT009","recqs2KSWZVLchVHj, recMrWXkNFYrxd19R, recyKt1SKurl1gMGT",Protein Success Reflection,"recKLAs4h7IGRfWda, recfE9BcGPHq9cPDZ",recTzuBdXgYMJeoCE
recUYqq7U5Lvt6LLJ,,CK007-MID,"rec4nSvhoJsS9g6Gh, recGZJaASSfL20lnE, recVkuwLLQBGyI4VO",reclQedELupF3pViJ,2025-09-02T16:30:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Mid-cycle assessment of vegetable intake progress, identifying barriers and adjusting vegetable strategies for better adherence",Mid-Challenge,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-18T17:36:16.000Z,"Healthful Nutrition,Healthful Nutrition,Healthful Nutrition",,"rec3vdJyRz5x9yYJ6, recMWhvrT57rQOSyU, recTnxfnpWuWO6CRg","RT006, RT010","recuDaHwQtswQ0P8t, recWTEnGjq6YL2h3L, recG3h6GlOyREnmzc",Vegetable Intake Progress Check,recMRSL40KDppZ8IJ,recAxrnp9pOwauLgW
