record_id,age_high,age_low,category,created,created_by,cycle_stage,directionality,format,frontend_display_specific,gender,id,label,last_modified,last_modified_by,marker_name,menopausal_status,name_backend,operator,range_high_backend,range_high_frontend,range_low,range_low_frontend,range_name,range_name_backend,range_score,unique_condition,units,units_vfinal
reczRKqFK01F0Tblv,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,450 - 1000,Female,severely_elevated_creatine_kinase_female,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,<>,999.99,1000,450,450,Severely Elevated,severely_elevated,linear:2.625-0,,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recjLtDVonB2pSf9M,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,300 - 449,Female,moderately_elevated_creatine_kinase_female,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,<>,449.99,449,300,300,Moderately Elevated,moderately_elevated,linear:5.25-2.625,,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recEroU2cPShm55aY,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,150 - 299,Female,mildly_elevated_creatine_kinase_female,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,<>,299.99,299,150,150,Mildly Elevated,mildly_elevated,linear:7-5.25,,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recLpY1VdzI3r9iQF,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,40 - 149,Female,optimal_creatine_kinase_female,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,<>,149.99,149,40,40,Optimal,optimal,10,,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recvDfQ8mpfbRFqHR,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,25 - 39,Female,suboptimal_low_creatine_kinase_female,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,<>,39.99,39,25,25,Suboptimal Low,suboptimal_low,linear:3.5-7,,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recvQq5XXlp0hRNFe,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,<25,All,critically_low_creatine_kinase,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,<,24.99,25,0,,Critically Low,critically_low,0,,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recHzgGo8EhQJHx1E,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,>1200,All,critically_high_creatine_kinase_athlete,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,>,3600,,1200,1200,Critically High,critically_high,0,Athlete,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recCEeb9Ux8d1fjfd,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,800 - 1200,All,severely_elevated_creatine_kinase_athlete,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,<>,1199.99,1200,800,800,Severely Elevated,severely_elevated,linear:2.625-0,Athlete,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recOpSgnqXtiHUO3y,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,600 - 799,All,moderately_elevated_creatine_kinase_athlete,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,<>,799.99,799,600,600,Moderately Elevated,moderately_elevated,linear:5.25-2.625,Athlete,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recz55GZZ27xbO8Jp,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,400 - 599,All,mildly_elevated_creatine_kinase_athlete,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,<>,599.99,599,400,400,Mildly Elevated,mildly_elevated,linear:7-5.25,Athlete,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recK2VGYOQbhRBF3W,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,100 - 399,All,optimal_creatine_kinase_athlete,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,<>,399.99,399,100,100,Optimal,optimal,10,Athlete,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recqIQHZNTbuUF59Q,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,70 - 99,All,suboptimal_low_creatine_kinase_athlete,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,<>,99.99,99,70,70,Suboptimal Low,suboptimal_low,linear:3.5-7,Athlete,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recKAQX3C99RRrIuI,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,Integer,<70,All,critically_low_creatine_kinase_athlete,"Movement, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recntmFnf3bSSe2DB,,creatine_kinase,<,69.99,70,0,,Critically Low,critically_low,0,Athlete,rec3qTW4HF20wokjR,recDvrGFMMZhXfFpI
recXs4Zt6RTufu1p2,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,<129,All,severe_hyponatremia_sodium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recALCA8WP3CwReZz,,sodium,<,129.99,129,0,,Severe Hyponatremia,severe_hyponatremia,0,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
recBEzxFtXiR8T9HN,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,130 - 134,All,mild_hyponatremia_sodium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recALCA8WP3CwReZz,,sodium,<>,134.99,134,130,130,Mild Hyponatremia,mild_hyponatremia,linear:0-3.5,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
rec3R9geVVU9edEV3,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,135 - 135,All,suboptimal_low_sodium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recALCA8WP3CwReZz,,sodium,<>,135.99,135,135,135,Suboptimal Low,suboptimal_low,linear:3.5-7,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
recIovUvcV5CYFbkt,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,136 - 141,All,optimal_sodium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recALCA8WP3CwReZz,,sodium,<>,141.99,141,136,136,Optimal,optimal,10,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
recdVdr9HATGXYwom,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,142 - 143,All,suboptimal_high_sodium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recALCA8WP3CwReZz,,sodium,<>,143.49,143,142,142,Suboptimal High,suboptimal_high,linear:7-3.5,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
recqY1or5ybGXrbcC,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,143 - 145,All,mild_hypernatremia_sodium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recALCA8WP3CwReZz,,sodium,<>,144.99,145,143.5,143,Mild Hypernatremia,mild_hypernatremia,linear:3.5-0,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
recKxGF7GlYsPKx4M,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,>145,All,severe_hypernatremia_sodium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recALCA8WP3CwReZz,,sodium,>,435,,145,145,Severe Hypernatremia,severe_hypernatremia,0,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
recy1U7ipbCPxafks,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,< 3.0 ,All,severe_hypokalemia_potassium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recGspbHqQAWDMXpQ,,potassium,<,2.99, 3.0 ,0,,Severe Hypokalemia,severe_hypokalemia,0,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
recDW2nwph7WynyrN,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 3.0  - 5.4,All,mild_hypokalemia_potassium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recGspbHqQAWDMXpQ,,potassium,<>,3.49,5.4,3, 3.0 ,Mild Hypokalemia,mild_hypokalemia,linear:0-3.5,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
reccwDP9yU9XI1lDK,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 3.5  - 3.9,All,suboptimal_low_potassium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recGspbHqQAWDMXpQ,,potassium,<>,3.99,3.9,3.5, 3.5 ,Suboptimal Low,suboptimal_low,linear:3.5-7,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
recG10n8y0BkrElCv,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 4.0  - 4.6,All,optimal_potassium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recGspbHqQAWDMXpQ,,potassium,<>,4.69,4.6,4, 4.0 ,Optimal,optimal,10,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
recTHB4a2lWwrSMWF,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 4.7  - 5.1,All,suboptimal_high_potassium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recGspbHqQAWDMXpQ,,potassium,<>,5.19,5.1,4.7, 4.7 ,Suboptimal High,suboptimal_high,linear:7-3.5,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
recOWGAErsoIeHI8p,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 5.2  -  6.0 ,All,mild_hyperkalemia_potassium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recGspbHqQAWDMXpQ,,potassium,<>,5.99, 6.0 ,5.2, 5.2 ,Mild Hyperkalemia,mild_hyperkalemia,linear:3.5-0,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
recW3nNxi7CzjKzLx,150,0,recnkVBnbVHXGYAZG,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,> 6.0 ,All,severe_hyperkalemia_potassium,Nutrition,2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recGspbHqQAWDMXpQ,,potassium,>,18,,6, 6.0 ,Severe Hyperkalemia,severe_hyperkalemia,0,,recK3ReJsREHh0InK,recivGVXyqG9y6NdE
recK7FEPir1feTCXK,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,<15,Male,critically_low_ferritin_male,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,<,14.99,15,0,,Critically Low,critically_low,0,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
rec9mfsQ3N1Pm6Wuk,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,15 - 29,Male,low_ferritin_male,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,<>,29.99,29,15,15,Low,low,linear:0-3.5,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
rec62wN3AoRtm7TrA,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,30 - 39,Male,suboptimal_low_ferritin_male,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,<>,39.99,39,30,30,Suboptimal Low,suboptimal_low,linear:3.5-7,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recW6H5PFGWO0xqUo,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,40 - 99,Male,optimal_ferritin_male,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,<>,99.99,99,40,40,Optimal,optimal,10,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recUQkemDG0C18ywn,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,100 - 149,Male,suboptimal_high_ferritin_male,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,<>,149.99,149,100,100,Suboptimal High,suboptimal_high,linear:7-3.5,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recgsfvR7QKQIlQa2,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,150 - 200,Male,high_ferritin_male,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,<>,199.99,200,150,150,High,high,linear:3.5-0,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recbrlSiNBOk0rVge,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,>200,Male,critically_high_ferritin_male,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,>,600,,200,200,Critically High,critically_high,0,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recKSdoYGQqKcAwnW,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,<10,Female,critically_low_ferritin_female,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,<,9.99,10,0,,Critically Low,critically_low,0,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recZO3dg9Ojao1ADg,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,10 - 19,Female,low_ferritin_female,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,<>,19.99,19,10,10,Low,low,linear:0-3.5,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recd0JDwU6YPg6GZh,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,20 - 39,Female,suboptimal_low_ferritin_female,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,<>,39.99,39,20,20,Suboptimal Low,suboptimal_low,linear:3.5-7,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
reciTyXs6nwjJcXxq,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,40 - 99,Female,optimal_ferritin_female,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,<>,99.99,99,40,40,Optimal,optimal,10,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recx74uoL86iteQSa,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,100 - 124,Female,suboptimal_high_ferritin_female,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,<>,124.99,124,100,100,Suboptimal High,suboptimal_high,linear:7-3.5,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recOWUDmuMVNB22ys,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,125 - 150,Female,high_ferritin_female,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,<>,149.99,150,125,125,High,high,linear:3.5-0,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recPU9z6hoXfKEZQX,150,0,"rec12RiJhEwS1xpNw, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,>150,Female,critically_high_ferritin_female,"Nutrition, Stress",2025-10-06T16:26:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recStFWPU3NCH9loj,,ferritin,>,450,,150,150,Critically High,critically_high,0,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
