record_id,cited_intake_markers_and_metrics,confidence_level_from_source_type,contraindications,created,created_by,effect_strength,effect_strength_note,id,intake_markers_raw,intake_metrics_raw,last_modified,last_modified_by,link,name_title,pmids,recommendation,recommendations_v2,ref_check,screening_compliance,source,source_type,summary,therapeutics_matrix
recOREaCk8aeVqvwc,"ALT, AST, GGT, hsCRP, Sleep Quality",Moderate,,2025-07-17T11:20:57.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"Strong correlations between alcohol consumption, liver enzymes, inflammatory cytokines, and sleep quality in AUD population",LI027,"recfQt6B5C5wmZDqn, recHHlPLn8pdw89yH, rec0mt0T6zXGg2XeQ, recPiW3K4dhWi31Xh",recxJqmq5ipZMLJsj,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC9405018/,"An exploratory study of pro-inflammatory cytokines in individuals with alcohol use disorder: MCP-1 and IL-8 associated with alcohol consumption, sleep quality, anxiety, depression, and liver biomarkers",PMID: 36032219,"recRsxAqRnyD0hIL5, recKkP3TAlDTtLiuo, rec2JL5kJJ1pJCPL1, recAaYIO7j0kgDYbf","recVTVGHktZrTVmVm, recOLd9a3r4HmpWEF, rec6a9bBcPsdCgtVi, recEBmO5Apr89hClw",True,,PubMed,recDDHykOzWxwMnyv,"Study of 50 individuals with alcohol use disorder found significant associations between alcohol consumption and elevated inflammatory cytokines (MCP-1, IL-8), poor sleep quality, and liver biomarkers (ALT, AST, GGT, ALP). Higher alcohol consumption correlated with poorer sleep quality and increased inflammatory markers.",
recJwR1IJSbmAV5Pu,"Sleep Quality, REM Sleep Duration",High,,2025-07-17T11:21:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,Dose-response relationship with REM sleep disruption occurring even at low alcohol doses,LI028,,"recxJqmq5ipZMLJsj, rec8o1wlo0olBMl8A, recXiq3Os05QJJki4",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.sciencedirect.com/science/article/pii/S1087079224001345?via%3Dihub,The effect of alcohol on subsequent sleep in healthy adults: A systematic review and meta-analysis,PMID: 39631226,"recRsxAqRnyD0hIL5, recKkP3TAlDTtLiuo, rec2JL5kJJ1pJCPL1, recAaYIO7j0kgDYbf","recVTVGHktZrTVmVm, recOLd9a3r4HmpWEF, rec6a9bBcPsdCgtVi, recEBmO5Apr89hClw",True,,PubMed,recRIfCU2PF5bhkmW,"Systematic review and meta-analysis of 27 studies found that alcohol consumption causes dose-dependent disruptions to sleep architecture, including delayed REM sleep onset and reduced REM sleep duration. Low doses (≤0.5 g/kg, ~2 drinks) negatively impact REM sleep, with effects worsening at higher doses.",
rec22M6G8mG8TZ46c,"Testosterone, Free Testosterone, SHBG, Estradiol",High,,2025-07-17T11:21:18.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,Significant reduction in testosterone and increase in estradiol with chronic alcohol consumption in healthy men,LI029,"recL8dpnjNSzBJp2L, recX6IiQRem8pQ14z, recZd7qSsYU2dqSw0, recUzK4L9enpnuWG8",,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://onlinelibrary.wiley.com/doi/10.1111/andr.13526,The chronic alcohol consumption influences the gonadal axis in men: Results from a meta-analysis,PMID: 37705506,"recRsxAqRnyD0hIL5, recKkP3TAlDTtLiuo, rec2JL5kJJ1pJCPL1, recAaYIO7j0kgDYbf","recVTVGHktZrTVmVm, recOLd9a3r4HmpWEF, rec6a9bBcPsdCgtVi, recEBmO5Apr89hClw",True,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 21 studies (10,199 subjects) showed chronic alcohol consumption significantly reduces total testosterone (MD = -4.02), free testosterone (MD = -0.17), and SHBG (MD = -1.94), while increasing estradiol (MD = 7.65). Effects observed only in healthy men with chronic consumption, not acute intake.",
recA4Hpf2p4NtBNvL,"Lean Body Mass, Muscle Mass, Body Weight, BMI",High,,2025-07-17T11:26:03.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,0.39 kg lean body mass increase per 0.1 g/kg/day protein increment below 1.3 g/kg threshold. Significant effects even with supplementation <0.3 g/kg/day,LI030,recAdUWMgWMZS3qKI,"reccxH7AESy9vvBPo, recyKRTIlX4Jux2W0",2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC7727026/,Dose–response relationship between protein intake and muscle mass increase: a systematic review and meta-analysis of randomized controlled trials,PMID: 33300582,"recMV3jzfb4sKW5vY, receDJo2S8FqzNOrm, recnSEMu0buoaCSvm, receIFIO0xrD92Ym4","recQmrpQIhvgDAJFf, reci47ujle6esrsBD, recrj2SLthVc3gwFD",True,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 105 RCTs (5,402 participants) demonstrated a dose-response relationship between protein intake and lean body mass increase. Mean increase in LBM was 0.39 kg per 0.1 g/kg/day protein increment below 1.3 g/kg/day threshold. Even small increases in protein (0.1 g/kg/day) significantly increased muscle mass over several months.",recQaZVJXPAHgLTHm
recqBdEjgop9phdvP,"HOMA-IR, Fasting Glucose, HbA1c, LDL, Total Cholesterol, Triglycerides, HDL",High,,2025-07-17T11:26:37.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,"Significant reduction in HOMA-IR and lipid parameters in T2DM patients, though no significant effect on fasting glucose or HbA1c",LI031,,,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.clinicalnutritionjournal.com/article/S0261-5614(19)33020-1/abstract,"Effects of high-protein diet on glycemic control, insulin resistance and blood pressure in type 2 diabetes: A systematic review and meta-analysis of randomized controlled trials",PMID: 31466731,"recMV3jzfb4sKW5vY, receDJo2S8FqzNOrm, recnSEMu0buoaCSvm, receIFIO0xrD92Ym4","recQmrpQIhvgDAJFf, reci47ujle6esrsBD, recrj2SLthVc3gwFD",True,,PubMed,recRIfCU2PF5bhkmW,"Systematic review and meta-analysis of RCTs in type 2 diabetes patients found that high-protein diets significantly reduced HOMA-IR (insulin resistance), LDL cholesterol, total cholesterol, and triglycerides. While glycemic control was not significantly improved, metabolic parameters showed clear benefits.",recQaZVJXPAHgLTHm
recTiKjrzULUKQ5KR,"Body Weight, BMI, Body Fat Percentage, Lean Body Mass, Waist Circumference",High,,2025-07-17T11:27:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,1.6 kg additional weight loss with increased protein intake; greater benefits in prediabetic individuals and those without obesity risk alleles,LI032,,"reccxH7AESy9vvBPo, recVHWlB26jWt9Ij9, recHOTAk6Lpmb9uUz, recbIfUESzC18eAIL",2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC8468854/,Are Dietary Proteins the Key to Successful Body Weight Management? A Systematic Review and Meta-Analysis of Studies Assessing Body Weight Outcomes after Interventions with Increased Dietary Protein,PMID: 34578994,"recMV3jzfb4sKW5vY, receDJo2S8FqzNOrm, recnSEMu0buoaCSvm, receIFIO0xrD92Ym4","recQmrpQIhvgDAJFf, reci47ujle6esrsBD, recrj2SLthVc3gwFD",True,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 37 studies found that increased protein intake (18-59% of energy) resulted in 1.6 kg greater weight loss compared to controls. Higher protein diets consistently showed beneficial effects on body composition, satiety, and thermogenesis. Effects were particularly pronounced in individuals with prediabetes.",recQaZVJXPAHgLTHm
recSt0kpdic90vIRf,"Cardiovascular Disease Risk, Coronary Heart Disease, Stroke, Cancer Risk, All-Cause Mortality",High,,2025-07-17T11:33:32.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"Dose-response relationship showing 8-16% risk reduction per 200g daily intake increase, with optimal benefits at 800g/day for most outcomes",LI033,recPiW3K4dhWi31Xh,"recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC5837313/,"Fruit and vegetable intake and the risk of cardiovascular disease, total cancer and all-cause mortality-a systematic review and dose-response meta-analysis of prospective studies",PMID: 28338764,"rec3vdJyRz5x9yYJ6, recMWhvrT57rQOSyU, recTnxfnpWuWO6CRg, recUk7Y0cYFgRAOg5, recWJPLkPnQbaX9eI, recGQyztbSj4MyEaU","rec7WBPPkFwl2cCTn, recQnFBImbyfJswIb, recXOVlES2VKHKg1x, recYLv4hF464Kesqm, rec0adRBithZ3BNoZ, recKhWFKEYKSFcikb",True,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 95 studies (142 publications) found that for every 200g/day increase in combined fruit and vegetable intake, there was an 8% reduced risk of coronary heart disease (RR 0.92), 16% reduced risk of stroke (RR 0.84), 8% reduced risk of cardiovascular disease (RR 0.92), 3% reduced risk of total cancer (RR 0.97), and 10% reduced risk of all-cause mortality (RR 0.90). Benefits were observed up to 800g/day for most outcomes.",
recT56eCMlF2NZwyV,"Body Weight, BMI, Energy Intake",High,,2025-07-17T11:33:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Modest but consistent effects on body weight and energy intake when vegetables/fruits are added without restricting other foods,LI034,,reccxH7AESy9vvBPo,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC4158137/,Systematic review and meta-analysis of the effect of increased vegetable and fruit consumption on body weight and energy intake,PMID: 25168589,"rec3vdJyRz5x9yYJ6, recMWhvrT57rQOSyU, recTnxfnpWuWO6CRg","rec7WBPPkFwl2cCTn, recQnFBImbyfJswIb, recXOVlES2VKHKg1x",True,,PubMed,rec4qqncSQrMbfAph,Systematic review of randomized controlled trials found that interventions to increase vegetable and fruit consumption (without advice to reduce other foods) led to weight loss and improved body composition. Increased vegetable and fruit consumption was associated with moderate but significant improvements in body weight and reduced energy density of the overall diet.,
recg0m8SO9oCbBDcu,"Cardiovascular Disease, Stroke, Coronary Heart Disease, Type 2 Diabetes, Cancer Risk, All-Cause Mortality",High,,2025-07-17T11:33:53.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,Comprehensive evidence across 29 diseases showing consistent 4-15% risk reductions with most protective associations showing RR 0.87-0.96 per serving,LI035,"recPiW3K4dhWi31Xh, recC0mB1LyNGjDyld, recf4HtvFUqMhyhdh","recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.jandonline.org/article/S2212-2672(18)31342-X/fulltext,The Associations of Fruit and Vegetable Intakes with Burden of Diseases: A Systematic Review of Meta-Analyses,PMID: 30639206,"rec3vdJyRz5x9yYJ6, recMWhvrT57rQOSyU, recTnxfnpWuWO6CRg, recUk7Y0cYFgRAOg5, recWJPLkPnQbaX9eI, recGQyztbSj4MyEaU","rec7WBPPkFwl2cCTn, recQnFBImbyfJswIb, recXOVlES2VKHKg1x, recYLv4hF464Kesqm, rec0adRBithZ3BNoZ, recKhWFKEYKSFcikb",True,,Journal of the Academy of Nutrition and Dietetics,recA1EVfrjrmEMho8,"Systematic review of 64 meta-analyses found significant protective associations between fruit and vegetable intake and 29 different diseases. Most associations showed 4-15% risk reduction per serving increase. Strong evidence for protection against cardiovascular disease, stroke, coronary heart disease, diabetes, and certain cancers. Dose-response relationships were identified for 31 negative associations.",
rec194G0qZ9wySSrU,"Fasting Glucose, Insulin Sensitivity, Type 2 Diabetes Risk, Insulin Resistance",High,,2025-07-17T11:41:11.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,36% lower risk of type 2 diabetes with 2 servings fruit/day vs <0.5 servings/day; significant reduction in fasting glucose in diabetic patients,LI036,"recf4HtvFUqMhyhdh, recC0mB1LyNGjDyld",recVHWlB26jWt9Ij9,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC10198260/,Effect of fruit on glucose control in diabetes mellitus: a meta-analysis of nineteen randomized controlled trials,PMID: 37214237,"recGXWM4L7vUbxfCd, recMEPqal9VglyK6U, rechz1JGiQJCv9YJo","recKokSledWI4bTMu, recQ5dwrOfm4ecogb, recl0pPXLWaqoNCTF",True,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 19 RCTs found that fruit consumption significantly reduced fasting blood glucose in diabetic patients. Australian Diabetes Study of 7,675 participants showed 36% lower risk of developing type 2 diabetes in those eating 2 servings/day vs <0.5 servings/day. Clear negative correlation between fruit intake and insulin sensitivity markers, meaning people who eat more fruit require less insulin to lower blood glucose.",
recVJ94O76ZoE8v54,"Cardiovascular Disease, Coronary Heart Disease, Stroke, Cancer Risk, All-Cause Mortality, Vitamin C",High,,2025-07-17T11:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,Consistent 7-12% risk reductions across multiple disease endpoints per 100mg vitamin C daily; stronger effects with blood concentrations,LI037,recPiW3K4dhWi31Xh,recVHWlB26jWt9Ij9,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC6250988/,"Dietary intake and blood concentrations of antioxidants and the risk of cardiovascular disease, total cancer, and all-cause mortality: a systematic review and dose-response meta-analysis of prospective studies",PMID: 30475962,"recGXWM4L7vUbxfCd, recMEPqal9VglyK6U, rechz1JGiQJCv9YJo","recKokSledWI4bTMu, recQ5dwrOfm4ecogb, recl0pPXLWaqoNCTF",True,,PubMed,recRIfCU2PF5bhkmW,"Systematic review and meta-analysis of 69 prospective studies found that higher dietary intake of vitamin C (per 100mg/day increment) was associated with 12% reduced risk of coronary heart disease (RR 0.88), 8% reduced stroke risk (RR 0.92), 11% reduced cardiovascular disease (RR 0.89), 7% reduced total cancer (RR 0.93), and 11% reduced all-cause mortality (RR 0.89). Blood vitamin C concentrations showed even stronger associations.",
recmI6RqZl1EAT7OZ,"Immune Function, Infection Susceptibility, Neutrophil Function, T-cell Function, B-cell Function",Moderate,,2025-07-17T11:41:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Well-established mechanisms for immune enhancement with adequate vitamin C intake from fruits; prevents infection susceptibility,LI038,recPiW3K4dhWi31Xh,recVHWlB26jWt9Ij9,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC5707683/,Vitamin C and Immune Function,PMID: 29099763,"recGXWM4L7vUbxfCd, recMEPqal9VglyK6U, rechz1JGiQJCv9YJo","recKokSledWI4bTMu, recQ5dwrOfm4ecogb, recl0pPXLWaqoNCTF",True,,PubMed,recuux8z8gb0e5MPU,"Comprehensive review showing vitamin C contributes to immune defense by supporting both innate and adaptive immune system functions. Vitamin C enhances neutrophil chemotaxis, phagocytosis, and microbial killing. It supports epithelial barrier function against pathogens and enhances differentiation and proliferation of B- and T-cells. Deficiency results in impaired immunity and higher infection susceptibility. Prophylactic prevention requires 100-200mg/day to optimize cell and tissue levels.",
recvtmz36mUxThUpc,"Triglycerides, Total Cholesterol, LDL Cholesterol, HDL Cholesterol, Systolic Blood Pressure, Diastolic Blood Pressure",High,,2025-07-17T11:45:26.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"Significant increases in triglycerides, total cholesterol, and LDL cholesterol with higher sugar intakes, particularly when energy balance maintained",LI039,"recDBJLAkc5CAfBm3, recw2hqgZfllcjFso, recq0JX3QgFBo5mm4","reccxH7AESy9vvBPo, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.sciencedirect.com/science/article/pii/S0002916523046750?via%3Dihub,Dietary sugars and cardiometabolic risk: systematic review and meta-analyses of randomized controlled trials of the effects on blood pressure and lipids,PMID: 24808490,"recCqwYvk7o9NLZye, rec4hs6FOKci6FcHD, receMjPXD2cZs6rer","recGRU4MNdPXGpDIv, rec8IQcWhQD6ZjQRU, recidHVe68DNlK5oI",True,,Science Direct,recRIfCU2PF5bhkmW,"Meta-analysis of 39 randomized controlled trials found that higher compared with lower sugar intakes significantly raised triglyceride concentrations (MD: 0.11 mmol/L), total cholesterol (MD: 0.16 mmol/L), low-density lipoprotein cholesterol (MD: 0.12 mmol/L), and high-density lipoprotein cholesterol (MD: 0.02 mmol/L). Effects were most marked when energy balance was maintained, indicating sugar-specific effects independent of weight change.",
rec0v741flomoT38y,"Body Weight, BMI, Body Fat Percentage, Energy Intake",High,,2025-07-17T11:45:38.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Moderate effect on body weight mediated primarily through increased energy intake rather than unique metabolic effects,LI040,recAdUWMgWMZS3qKI,"reccxH7AESy9vvBPo, recVHWlB26jWt9Ij9",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.bmj.com/content/346/bmj.e7492.long,Dietary sugars and body weight: systematic review and meta-analyses of randomised controlled trials and cohort studies,PMID: 23321486,"recCqwYvk7o9NLZye, rec4hs6FOKci6FcHD, receMjPXD2cZs6rer","recGRU4MNdPXGpDIv, rec8IQcWhQD6ZjQRU, recidHVe68DNlK5oI",True,,The BMJ,recRIfCU2PF5bhkmW,"Systematic review and meta-analysis of 60 trials found that when free sugars or sugar-sweetened beverages were consumed ad libitum, they were a determinant of body weight. The change in body fatness occurred through changes in energy intake rather than unique metabolic effects of sugars. Isoenergetic exchange of sugars with other carbohydrates showed no significant effect on body weight.",
rec2JJk3W8WMoOoZV,"Cardiovascular Disease, Type 2 Diabetes, Depression, Uric Acid, Nonalcoholic Fatty Liver Disease",High,,2025-07-17T11:45:54.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"Convincing evidence for cardiovascular disease, type 2 diabetes, and depression associations; highly suggestive evidence for NAFLD",LI041,"recPiW3K4dhWi31Xh, recC0mB1LyNGjDyld, recf4HtvFUqMhyhdh, reckGxzoaJGEmBptC",recVHWlB26jWt9Ij9,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.annualreviews.org/docserver/fulltext/nutr/44/1/annurev-nutr-062322-020650.pdf?expires=1753374503&id=id&accname=guest&checksum=C94F91CA23E9DC7430CA5E0429867188,Sugar-Sweetened Beverages and Adverse Human Health Outcomes: An Umbrella Review of Meta-Analyses of Observational Studies,PMID: 39207876,"recCqwYvk7o9NLZye, rec4hs6FOKci6FcHD, receMjPXD2cZs6rer","recGRU4MNdPXGpDIv, rec8IQcWhQD6ZjQRU, recidHVe68DNlK5oI",True,,Annual Review of Nutrition,recA1EVfrjrmEMho8,"Umbrella review of 47 meta-analyses encompassing 22,055,269 individuals found that 79% of analyses indicated direct associations between greater sugar-sweetened beverage consumption and higher risks of adverse health outcomes. Convincing evidence supported direct associations with depression, cardiovascular disease, type 2 diabetes mellitus, and higher uric acid concentrations. Highly suggestive evidence supported associations with nonalcoholic fatty liver disease.",
