record_id,From field: source_calculated_metric,age_max,age_min,aggregation_period,baseline_consistency,binary_threshold,calc_metric_count,calculation_formula,calculation_type,categorical_filter_threshold,completion_based,composite_weighted_component_1,composite_weighted_component_2,composite_weighted_component_3,composite_weighted_component_4,constrained_weekly_allowance,created,created_by,custom_use_case,data_source_type,data_source_type_detail,description,first_term,gender,healthkit_data_type,healthkit_equivalent,identifier,intake_metrics_map,last_modified_by,last_modified_time,metric_count,minimum_frequency,name,pillar,proportional,proportional_frequency_hybrid,raw_identifier,required_interval_months,risk_level,screening_type,sleep_composite,sleep_composite_component_1,sleep_composite_component_2,source(s)_calculated_metric,source_metric(s),survey_question_map,target_value,time_filter_type,total_count,ui_display (from unit_identifier),unit_identifier,weekend_variance,weekly_elimination,zone_based
rec5l3sqi70yjgT6R,recFV8cJzzKkssCLV,,,session,,,0,meditation_session_end_time - meditation_session_start_time,time_difference,,,,,,,,2025-09-12T15:29:37.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Duration of individual meditation sessions in minutes,,,wellpath,,session_meditation_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Meditation Session Duration,reclbVFCBWmPyvvhP,,,meditation_duration,,,,,,,,"reculNMMdHAFMmQuS, rec1fxwQJNVEfEJnR",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recFV8cJzzKkssCLV,,,,daily,,,1,SUM(meditation_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T15:29:50.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent in meditation practice per day,,,wellpath,,daily_meditation_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Daily Meditation Duration,reclbVFCBWmPyvvhP,,,meditation_duration,,,,,,,rec5l3sqi70yjgT6R,,,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recYCKwTOArosks7B,,,,daily,,,0,COUNT(stress_management_session) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T15:29:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of stress management sessions completed per day,,,wellpath,,daily_stress_management_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Stress Management Sessions,reclbVFCBWmPyvvhP,,,stress_management_sessions,,,,,,,,rec1pouhm9gCCKy2q,,1,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recHJ6ldoyJpDAf8y,recTAYD8mSkrJzilP,,,session,,,0,stress_management_session.end_time - stress_management_session.start_time,time_difference,,,,,,,,2025-09-12T15:18:57.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Duration of individual stress management sessions in minutes,,,wellpath,,session_stress_management_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Stress Management Session Duration,reclbVFCBWmPyvvhP,,,stress_management_duration,,,,,,,,"recy6jfvK0EJHl3nk, rec1pouhm9gCCKy2q",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recTAYD8mSkrJzilP,,,,daily,,,1,SUM(stress_management_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T15:30:01.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent in stress management activities per day,,,wellpath,,daily_stress_management_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Daily Stress Management Duration,recWHZ0F3RQskqHtH,,,stress_management_duration,,,,,,,recHJ6ldoyJpDAf8y,,,20,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recypqIJSutp0DSIP,,,,weekly,,,0,AVG(stress_level_rating) WHERE date >= week_start AND date <= week_end,average,,,,,,,,2025-09-12T15:24:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Average stress level rating over a 7-day period,,,wellpath,,weekly_avg_stress_level_rating_average,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Average Weekly Stress Level Rating,recWHZ0F3RQskqHtH,,,avg_stress_level_rating,,,,,,,,reccNjfbTVSlOHKyZ,,,none,1,Scale (1-5),recNogof0xDKxGPOr,,,
recFs2eVDA82L4C42,,,,weekly,,,0,AVG(mood_rating) WHERE date >= week_start AND date <= week_end,average,,,,,,,,2025-09-12T15:24:16.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Average mood rating over a 7-day period,,,wellpath,,weekly_avg_mood_rating_average,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Average Weekly Mood Rating,recIdXMUiA9tWGVL8,,,avg_mood_rating,,,,,,,,recYyLk39mmLbOR0V,,,none,1,Scale (1-5),recNogof0xDKxGPOr,,,
recM2M3FOHj6kQF0c,,,,daily,,,0,COUNT(social_interaction) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T15:24:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total time spent in social interactions per day,,,wellpath,,daily_social_interaction_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T18:01:30.000Z,1,,Daily Social Interaction,recWHZ0F3RQskqHtH,"recfbP0hLJ90TfXTj, recY1faxq1NRQfCNf, rec409xOvsZYPLEgi, recSBkIJfGPQhDf91, recKw0Zx0vnmQ2O06, recTOnzXwq3WTvo5Q",,social_interaction,,,,,,,,recVK8n9lTWwUEXFW,rec4XzUJMOtQROC1a,,none,1,Events,recbdwGbG9tS1zBjK,,,
rechmJ5K3Pct0tmY3,,,,daily,,,0,COUNT(gratitude_practice_session) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T15:24:28.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of gratitude practice sessions completed per day,,,wellpath,,daily_gratitude_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:30:26.000Z,1,"recilLzCx2pUzVRqE, recSg2n66AA8uKEZP",Daily Gratitude Sessions,recWHZ0F3RQskqHtH,recEnatpYkxM4Qc73,,gratitude_sessions,,,,,,,,receeP0kOhiz4Qum7,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recC6WV4AYQA4MSqK,,,,daily,,,0,COUNT(outdoor_time_session) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T15:24:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of outdoor time sessions completed per day,,,wellpath,,daily_outdoor_time_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:04.000Z,1,,Daily Outdoor Time Sessions,"recIdXMUiA9tWGVL8, reclbVFCBWmPyvvhP",,,outdoor_time_sessions,,,,,,,,recXOGQuDgD01OrBD,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recE2TmAKpgZPmcXo,"recgqjohJGR0tC2ZD, recEUyoJVMFaaSpPW",,,session,,,0,outdoor_session_end_time - outdoor_session_start_time,time_difference,,,,,,,,2025-09-12T15:25:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Duration of individual outdoor time sessions in minutes,,,wellpath,,session_outdoor_time_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:02.000Z,1,,Outdoor Time Session Duration,"recIdXMUiA9tWGVL8, reclbVFCBWmPyvvhP",,,outdoor_time_duration,,,,,,,,"recX7R6HEnl4iT1wl, recXOGQuDgD01OrBD",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recgqjohJGR0tC2ZD,rechM9DcA8o7EqgtX,,,daily,,,1,SUM(outdoor_time_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T15:25:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent outdoors per day in minutes,,,wellpath,,daily_outdoor_time_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:00.000Z,0,,Daily Outdoor Time Duration,"recIdXMUiA9tWGVL8, reclbVFCBWmPyvvhP","recr3iITpK1nu3myv, recqg1Tf0SzGVvHjd, recb4OPYOGrVeDgpB",,outdoor_time_duration,,,,,,,recE2TmAKpgZPmcXo,,,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
rechM9DcA8o7EqgtX,,,,daily,,,1,SUM(outdoor_time_session_duration) WHERE time >= (wake_time) AND time <= (wake_time) + 2_hours AND date = target_date,sum,,,,,,,,2025-09-25T12:48:12.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,multiple,both,Total time spent outdoors within 2 hours of waking,,,wellpath,,daily_morning_outdoor_time_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:30:58.000Z,1,,Morning Outdoor Time Duration,"recIdXMUiA9tWGVL8, reclbVFCBWmPyvvhP","recifwcDcioU9rGNu, recNT53TktWEF9j4i, recufP08Ew54jrpIn",,morning_outdoor_time_duration,,,,,,,recgqjohJGR0tC2ZD,recftlzJ5y399ZpGW,,,morning,2,Minutes,recLNmY0jLZKxr5fs,,,
rec2HqcoeoO7PVf9E,,,,daily,,"recLIwSb5CW7Bf04j, recAC2xRTOAiG2s7p, recekMBojJSGKflsw",0,COUNT(screen_time_session) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T15:25:57.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of distinct screen time sessions per day,,,wellpath,,daily_screen_time_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:30:56.000Z,1,,Daily Screen Time Sessions,"recIdXMUiA9tWGVL8, reclbVFCBWmPyvvhP",,,screen_time_sessions,,,,,,,,recUOTXVAtvUptmG9,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recQOKlFS6dtSxRt5,reckvpJYgWii4YwAl,,,session,,,0,screen_time_session.end_time - screen_time_session.start_time,time_difference,,,,,,,,2025-09-12T15:26:02.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Duration of individual screen time sessions in minutes,,,wellpath,,session_screen_time_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:30:54.000Z,1,,Screen Time Session Duration,"recIdXMUiA9tWGVL8, reclbVFCBWmPyvvhP",,,screen_time_duration,,,,,,,,"recr5K9HTgUzaBMJJ, recUOTXVAtvUptmG9",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
reckvpJYgWii4YwAl,,,,daily,,,1,SUM(screen_time_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T15:30:19.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent on digital devices per day,,,wellpath,,daily_screen_time_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:30:51.000Z,0,,Daily Screen Time Duration,"recIdXMUiA9tWGVL8, reclbVFCBWmPyvvhP",,,screen_time_duration,,,,,,,recQOKlFS6dtSxRt5,,,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recAqhxDRYMvWQYRo,,,,daily,,,0,COUNT(brain_training_session) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of brain training sessions completed per day,,,wellpath,,daily_brain_training_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Brain Training Sessions,recIdXMUiA9tWGVL8,,,brain_training_sessions,,,,,,,,recX6EJNI7krSqycg,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recH8rJ5V8ckrnZrN,recJScF9tScoW22bq,,,session,,,0,brain_training_session.end_time - brain_training_session.start_time,time_difference,,,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Individual brain training session duration in minutes,,,wellpath,,session_brain_training_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Brain Training Session Duration,recIdXMUiA9tWGVL8,,,brain_training_duration,,,,,,,,"recYFiZ6ynGrbUhvw, recX6EJNI7krSqycg",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recJScF9tScoW22bq,,,,daily,,,1,SUM(brain_training_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent in cognitive brain training activities per day,,,wellpath,,daily_brain_training_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,"reca2HFu4iCmrB7TP, recBkVyvcwsThKiwI, recaVKXVzZvoNnoPd",Daily Brain Training Duration,recIdXMUiA9tWGVL8,,,brain_training_duration,,,,,,,recH8rJ5V8ckrnZrN,,,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recj8VoWO3dBMxgrj,,,,daily,,,0,COUNT(journaling_session) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of journaling sessions completed per day,,,wellpath,,daily_journaling_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,"recxOFfSCPnAqDdUw, recdjxCEXWTkLAO6X",Daily Journaling Sessions,recIdXMUiA9tWGVL8,recTST1E4GbzS84CB,,journaling_sessions,,,,,,,,recWIiIAkGDuUmpN2,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recpWQ1sXPOPf4BOM,,,,weekly,,,0,AVG(focus_rating) WHERE date >= week_start AND date <= week_end,average,,,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Average cognitive focus rating over a 7-day period,,,wellpath,,weekly_avg_focus_rating_average,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Average Weekly Focus Rating,recIdXMUiA9tWGVL8,,,avg_focus_rating,,,,,,,,rec2IVMZ7Yju9I57T,,,none,1,Scale (1-5),recNogof0xDKxGPOr,,,
recrfCrEg0e31v400,,,,weekly,,,0,AVG(memory_clarity_rating) WHERE date >= week_start AND date <= week_end,average,,,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Average memory and cognitive clarity rating over a 7-day period,,,wellpath,,weekly_avg_memory_clarity_rating_average,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Average Weekly Memory Clarity Rating,recIdXMUiA9tWGVL8,,,avg_memory_clarity_rating,,,,,,,,recEaKu8B9EwoWH3z,,,none,1,Scale (1-5),recNogof0xDKxGPOr,,,
recAoGRSdwjU7WuLY,recbdcutqxUL17ZNO,,,daily,,,0,COUNT(breathwork_mindfulness_session) WHERE DATE(datetime_combined) = target_date,count,,,,recciDURcjELqOzxJ,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of mindfulness practice sessions per day,,,wellpath,,daily_mindfulness_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:29.000Z,1,,Daily Mindfulness Sessions,recWHZ0F3RQskqHtH,,,mindfulness_sessions,,,,,,,,recL5EEu0YpmuBMqz,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recHZz8EK01pfnYfc,recG6Oe2w1zBpxxMu,,,session,,,0,breathwork_mindfulness_session_end_time - breathwork_mindfulness_session_start_time,time_difference,,,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Duration of individual mindfulness sessions in minutes,,,wellpath,,session_mindfulness_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:31.000Z,1,,Mindfulness Sessions Duration,recWHZ0F3RQskqHtH,,,mindfulness_duration,,,,,,,,"recxw2ZGFRT5cm4DR, recL5EEu0YpmuBMqz",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recG6Oe2w1zBpxxMu,recr5lxS2yXlGj8zY,,,daily,,,1,SUM(breathwork_mindfulness_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T19:08:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent in mindfulness practice per day,,,wellpath,,daily_mindfulness_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:33.000Z,0,,Daily Mindfulness Duration,recWHZ0F3RQskqHtH,,,mindfulness_duration,,,,,,,recHZz8EK01pfnYfc,,,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
rectFuLPa37BL932e,recbdcutqxUL17ZNO,,,daily,,,0,COUNT(breathwork_mindfulness_session) WHERE DATE(datetime_combined) = target_date,count,,,recciDURcjELqOzxJ,,,,,2025-09-15T13:49:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of breathwork practice sessions per day,,,wellpath,,daily_breathwork_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:44.000Z,1,,Daily Breathwork Sessions,reclbVFCBWmPyvvhP,,,breathwork_sessions,,,,,,,,reca1fQDUUol94cWp,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recrezZqWmW9TWdcH,recBNMHX5VFNgZATI,,,session,,,0,breathwork_mindfulness_session_end_time - breathwork_mindfulness_session_start_time,time_difference,,,,,,,,2025-09-15T13:49:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Duration of individual breathwork sessions in minutes,,,wellpath,,session_breathwork_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:46.000Z,1,,Breathwork Sessions Duration,reclbVFCBWmPyvvhP,,,breathwork_duration,,,,,,,,"recRqSUnvs2XZxEDb, reca1fQDUUol94cWp",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recBNMHX5VFNgZATI,recr5lxS2yXlGj8zY,,,daily,,,1,SUM(breathwork_mindfulness_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-15T13:49:47.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent in breathwork practice per day,,,wellpath,,daily_breathwork_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:48.000Z,0,,Daily Breathwork Duration,reclbVFCBWmPyvvhP,,,breathwork_duration,,,,,,,recrezZqWmW9TWdcH,,,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recr5lxS2yXlGj8zY,,,,daily,,,2,daily_breathwork_duration + daily_mindfulness_duration WHERE date = target date,sum,,,,,,,,2025-09-24T23:22:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,multiple,calculated_only,Total time spent in breathwork practice AND mindfulness practice per day,,,wellpath,,daily_breathwork_mindfulness_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:48.000Z,0,,Daily Breathwork AND Mindfulness Duration,reclbVFCBWmPyvvhP,,,breathwork_mindfulness_duration,,,,,,,"recBNMHX5VFNgZATI, recG6Oe2w1zBpxxMu",,,,none,2,Minutes,recLNmY0jLZKxr5fs,,,
recbdcutqxUL17ZNO,,,,daily,,,2,daily_mindfulness_sessions + daily_breathwork_sessions WHERE date = target date,sum,,,,,,,,2025-09-24T23:22:35.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,multiple,calculated_only,Number of breathwork practice AND mindfulness practice sessions per day,,,wellpath,,daily_breathwork_mindfulness_sessions_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:49.000Z,0,"reci1LPa7fRT3Bvf4, recmgTB6SCx1dF2YF",Daily Breathwork AND Mindfulness Sessions,reclbVFCBWmPyvvhP,,,breathwork_mindfulness_sessions,,,,,,,"rectFuLPa37BL932e, recAoGRSdwjU7WuLY",,,,none,2,Sessions,recyl9Pa45s71Mrs8,,,
recTHneuqNR5khOJx,recZqHtxhGCZHopVA,,,daily,,,0,COUNT(sunlight_exposure) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-25T12:53:03.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of times spent in sunlight per day,,,wellpath,,daily_sunlight_exposure_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:56.000Z,1,,Daily Sunlight Exposure Sessions,recIdXMUiA9tWGVL8,,,sunlight_exposure_sessions,,,,,,,,rechQ7eCuCItXpJ4p,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
reccwB3ZNC6UnS5zd,recOhfe6gLgdiVgBE,,,session,,,0,sunlight_exposure_end_time - sunlight_exposure_start_time,time_difference,,,,,,,,2025-09-25T12:53:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Duration of individual sunlight exposures in minutes,,,quantity,HKQuantityTypeIdentifierTimeInDaylight,session_sunlight_exposure_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:31:59.000Z,1,,Sunlight Exposure Session Duration,recIdXMUiA9tWGVL8,,,sunlight_exposure_duration,,,,,,,,"rec678T9qm67hxjYs, rechQ7eCuCItXpJ4p",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recOhfe6gLgdiVgBE,recpALziQzAAIg97v,,,daily,,,1,SUM(sunlight_exposure_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent in direct sunlight exposure per day,,,quantity,HKQuantityTypeIdentifierTimeInDaylight,daily_sunlight_exposure_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Daily Sunlight Exposure Duration,recIdXMUiA9tWGVL8,"recNd8x0Jk5sZyIHw, recQKGuMFktgR5Iyd",,sunlight_exposure_duration,,,,,,,reccwB3ZNC6UnS5zd,,,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
